date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2025-07-28,月,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,28,28,317400
2025-07-29,火,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,32,32,452560
2025-07-30,水,大暑,9,HIGH SEASON,3.67,3.96,2.00,4.42,0,31,31,352730
2025-07-31,木,大暑,9,HIGH SEASON,3.67,3.96,3.00,4.42,0,40,40,482790
2025-08-01,金,大暑,9,HIGH SEASON,3.67,4.47,4.00,4.42,0,41,41,501920
2025-08-02,土,大暑,9,HIGH SEASON,3.67,4.47,5.00,4.42,27,40,67,576550
2025-08-03,日,大暑,9,HIGH SEASON,3.67,4.47,4.00,4.42,35,35,70,582410
2025-08-04,月,大暑,9,HIGH SEASON,3.67,4.47,2.00,4.42,0,44,44,482750
2025-08-05,火,大暑,9,HIGH SEASON,3.67,4.47,2.00,4.42,0,44,44,483110
2025-08-06,水,大暑,9,HIGH SEASON,3.67,4.47,2.00,4.42,0,35,35,408270
2025-08-07,木,立秋,2,TOP SEASON,4.83,4.47,3.00,4.64,0,38,38,406470
2025-08-08,金,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,0,40,40,493400
2025-08-09,土,立秋,2,TOP SEASON,4.83,4.47,5.00,4.64,23,41,64,602180
2025-08-10,日,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,27,38,65,532430
2025-08-11,月,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,28,38,66,636930
2025-08-12,火,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,42,42,456730
2025-08-13,水,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,34,34,424080
2025-08-14,木,立秋,2,TOP SEASON,4.83,4.47,3.00,4.64,0,40,40,620000
2025-08-15,金,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,0,40,40,546480
2025-08-16,土,立秋,2,TOP SEASON,4.83,4.47,5.00,4.64,30,38,68,571300
2025-08-17,日,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,19,41,60,582180
2025-08-18,月,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,38,38,468870
2025-08-19,火,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,39,39,367840
2025-08-20,水,立秋,2,TOP SEASON,4.83,4.47,2.00,4.64,0,41,41,477280
2025-08-21,木,立秋,2,TOP SEASON,4.83,4.47,3.00,4.64,0,42,42,449540
2025-08-22,金,立秋,2,TOP SEASON,4.83,4.47,4.00,4.64,0,10,10,183900
2025-08-23,土,処暑,5,TOP SEASON,4.33,4.47,5.00,4.54,9,40,49,633770
2025-08-24,日,処暑,5,TOP SEASON,4.33,4.47,4.00,4.54,31,41,72,575140
2025-08-25,月,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,42,42,525350
2025-08-26,火,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,27,27,277410
2025-08-27,水,処暑,5,TOP SEASON,4.33,4.47,2.00,4.54,0,40,40,482620
2025-08-28,木,処暑,5,TOP SEASON,4.33,4.47,3.00,4.54,0,36,36,393180
2025-08-29,金,処暑,5,TOP SEASON,4.33,4.47,4.00,4.54,0,38,38,452780
2025-08-30,土,処暑,5,TOP SEASON,4.33,4.47,5.00,4.54,22,40,62,629920
2025-08-31,日,処暑,5,TOP SEASON,4.33,4.47,4.00,4.54,32,38,70,556490
2025-09-01,月,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,40,40,454010
2025-09-02,火,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,30,30,342130
2025-09-03,水,処暑,5,TOP SEASON,4.33,4.48,2.00,4.54,0,41,41,466750
2025-09-04,木,処暑,5,TOP SEASON,4.33,4.48,3.00,4.54,0,36,36,387010
2025-09-05,金,処暑,5,TOP SEASON,4.33,4.48,4.00,4.54,0,37,37,470890
2025-09-06,土,処暑,5,TOP SEASON,4.33,4.48,5.00,4.54,23,38,61,598410
2025-09-07,日,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,23,43,66,653190
2025-09-08,月,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,32,32,366980
2025-09-09,火,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,40,40,517680
2025-09-10,水,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,41,41,459230
2025-09-11,木,白露,1,TOP SEASON,5.00,4.48,3.00,4.68,0,45,45,488210
2025-09-12,金,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,0,38,38,474880
2025-09-13,土,白露,1,TOP SEASON,5.00,4.48,5.00,4.68,23,40,63,626310
2025-09-14,日,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,17,39,56,604890
2025-09-15,月,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,19,40,59,604740
2025-09-16,火,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,34,34,415110
2025-09-17,水,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,40,40,504750
2025-09-18,木,白露,1,TOP SEASON,5.00,4.48,3.00,4.68,0,42,42,603360
2025-09-19,金,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,0,40,40,557790
2025-09-20,土,白露,1,TOP SEASON,5.00,4.48,5.00,4.68,20,39,59,581720
2025-09-21,日,白露,1,TOP SEASON,5.00,4.48,4.00,4.68,11,40,51,556090
2025-09-22,月,白露,1,TOP SEASON,5.00,4.48,2.00,4.68,0,41,41,554190
2025-09-23,火,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,30,37,67,590740
2025-09-24,水,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,33,33,411330
2025-09-25,木,秋分,8,HIGH SEASON,3.83,4.48,3.00,4.43,0,33,33,385310
2025-09-26,金,秋分,8,HIGH SEASON,3.83,4.48,4.00,4.43,0,32,32,423790
2025-09-27,土,秋分,8,HIGH SEASON,3.83,4.48,5.00,4.43,29,38,67,558720
2025-09-28,日,秋分,8,HIGH SEASON,3.83,4.48,4.00,4.43,40,36,76,591014
2025-09-29,月,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,43,43,591000
2025-09-30,火,秋分,8,HIGH SEASON,3.83,4.48,2.00,4.43,0,33,33,406540
2025-10-01,水,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,36,36,451550
2025-10-02,木,秋分,8,HIGH SEASON,3.83,4.43,3.00,4.43,0,29,29,366390
2025-10-03,金,秋分,8,HIGH SEASON,3.83,4.43,4.00,4.43,0,40,40,516730
2025-10-04,土,秋分,8,HIGH SEASON,3.83,4.43,5.00,4.43,33,41,74,669340
2025-10-05,日,秋分,8,HIGH SEASON,3.83,4.43,4.00,4.43,33,35,68,583790
2025-10-06,月,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,36,36,493150
2025-10-07,火,秋分,8,HIGH SEASON,3.83,4.43,2.00,4.43,0,38,38,546600
2025-10-08,水,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,38,38,517890
2025-10-09,木,寒露,11,FLOW SEASON,3.33,4.43,3.00,4.23,28,0,28,451200
2025-10-10,金,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,0,38,38,513160
2025-10-11,土,寒露,11,FLOW SEASON,3.33,4.43,5.00,4.23,17,38,55,483340
2025-10-12,日,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,19,33,52,458730
2025-10-13,月,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,31,38,69,641030
2025-10-14,火,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,37,37,510040
2025-10-15,水,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,33,33,376340
2025-10-16,木,寒露,11,FLOW SEASON,3.33,4.43,3.00,4.23,0,38,38,455360
2025-10-17,金,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,0,42,42,525350
2025-10-18,土,寒露,11,FLOW SEASON,3.33,4.43,5.00,4.23,22,33,55,443250
2025-10-19,日,寒露,11,FLOW SEASON,3.33,4.43,4.00,4.23,30,37,67,630230
2025-10-20,月,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,35,35,386700
2025-10-21,火,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,41,41,549290
2025-10-22,水,寒露,11,FLOW SEASON,3.33,4.43,2.00,4.23,0,59,59,512740
2025-10-23,木,霜降,15,FLOW SEASON,2.67,4.43,3.00,4.02,0,38,38,425260
2025-10-24,金,霜降,15,FLOW SEASON,2.67,4.43,4.00,4.02,0,43,43,541380
2025-10-25,土,霜降,15,FLOW SEASON,2.67,4.43,5.00,4.02,0,39,39,743600
2025-10-26,日,霜降,15,FLOW SEASON,2.67,4.43,4.00,4.02,37,40,77,637310
2025-10-27,月,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,33,33,480130
2025-10-28,火,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,38,38,435680
2025-10-29,水,霜降,15,FLOW SEASON,2.67,4.43,2.00,4.02,0,33,33,440720
2025-10-30,木,霜降,15,FLOW SEASON,2.67,4.43,3.00,4.02,0,41,41,511730
2025-10-31,金,霜降,15,FLOW SEASON,2.67,4.43,4.00,4.02,0,41,41,525240
2025-11-01,土,霜降,15,FLOW SEASON,2.67,3.37,5.00,4.02,16,0,16,87190
2025-11-02,日,霜降,15,FLOW SEASON,2.67,3.37,4.00,4.02,29,41,70,641780
2025-11-03,月,霜降,15,FLOW SEASON,2.67,3.37,2.00,4.02,31,31,62,540720
2025-11-04,火,霜降,15,FLOW SEASON,2.67,3.37,2.00,4.02,0,24,24,320570
2025-11-05,水,霜降,15,FLOW SEASON,2.67,3.37,2.00,4.02,0,35,35,518660
2025-11-06,木,霜降,15,FLOW SEASON,2.67,3.37,3.00,4.02,0,28,28,358740
2025-11-07,金,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,0,0,0,0
2025-11-08,土,立冬,23,OFF SEASON,1.33,3.37,5.00,3.46,22,35,57,553300
2025-11-09,日,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,24,34,58,582900
2025-11-10,月,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,0,0,0
2025-11-11,火,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,29,29,444490
2025-11-12,水,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,26,26,365420
2025-11-13,木,立冬,23,OFF SEASON,1.33,3.37,3.00,3.46,0,26,26,317440
2025-11-14,金,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,0,36,36,464730
2025-11-15,土,立冬,23,OFF SEASON,1.33,3.37,5.00,3.46,27,34,61,539130
2025-11-16,日,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,27,29,56,481662
2025-11-17,月,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,27,27,425350
2025-11-18,火,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,16,16,178180
2025-11-19,水,立冬,23,OFF SEASON,1.33,3.37,2.00,3.46,0,20,20,236880
2025-11-20,木,立冬,23,OFF SEASON,1.33,3.37,3.00,3.46,0,21,21,278260
2025-11-21,金,立冬,23,OFF SEASON,1.33,3.37,4.00,3.46,0,38,38,464220
2025-11-22,土,小雪,19,LOW SEASON,2.00,3.37,5.00,3.80,19,35,54,561470
2025-11-23,日,小雪,19,LOW SEASON,2.00,3.37,4.00,3.80,24,36,60,606690
2025-11-24,月,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,36,40,76,747830
2025-11-25,火,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,22,22,255450
2025-11-26,水,小雪,19,LOW SEASON,2.00,3.37,2.00,3.80,0,30,30,430710
2025-11-27,木,小雪,19,LOW SEASON,2.00,3.37,3.00,3.80,0,25,25,313550
2025-11-28,金,小雪,19,LOW SEASON,2.00,3.37,4.00,3.80,0,20,20,288960
2025-11-29,土,小雪,19,LOW SEASON,2.00,3.37,5.00,3.80,37,40,77,719430
2025-11-30,日,小雪,19,LOW SEASON,2.00,3.37,4.00,3.80,22,34,56,466940
2025-12-01,月,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,22,22,364790
2025-12-02,火,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,33,33,503560
2025-12-03,水,小雪,19,LOW SEASON,2.00,4.13,2.00,3.80,0,29,29,412940
2025-12-04,木,小雪,19,LOW SEASON,2.00,4.13,3.00,3.80,0,30,30,366650
2025-12-05,金,小雪,19,LOW SEASON,2.00,4.13,4.00,3.80,0,39,39,400350
2025-12-06,土,小雪,19,LOW SEASON,2.00,4.13,5.00,3.80,12,35,47,549450
2025-12-07,日,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,26,41,67,652270
2025-12-08,月,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,29,29,486950
2025-12-09,火,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,32,32,501830
2025-12-10,水,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,39,39,611840
2025-12-11,木,大雪,6,HIGH SEASON,4.17,4.13,3.00,4.54,0,29,29,409940
2025-12-12,金,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,0,0,0,0
2025-12-13,土,大雪,6,HIGH SEASON,4.17,4.13,5.00,4.54,23,40,63,606060
2025-12-14,日,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,23,33,56,599010
2025-12-15,月,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,0,0,0
2025-12-16,火,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,26,26,429630
2025-12-17,水,大雪,6,HIGH SEASON,4.17,4.13,2.00,4.54,0,40,40,523450
2025-12-18,木,大雪,6,HIGH SEASON,4.17,4.13,3.00,4.54,0,39,39,614870
2025-12-19,金,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,0,38,38,468340
2025-12-20,土,大雪,6,HIGH SEASON,4.17,4.13,5.00,4.54,21,35,56,713020
2025-12-21,日,大雪,6,HIGH SEASON,4.17,4.13,4.00,4.54,30,37,67,835960
2025-12-22,月,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,38,38,588410
2025-12-23,火,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,16,38,54,911700
2025-12-24,水,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,10,36,46,840410
2025-12-25,木,冬至,3,TOP SEASON,4.67,4.13,3.00,4.59,0,36,36,759780
2025-12-26,金,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,0,0,0,3000
2025-12-27,土,冬至,3,TOP SEASON,4.67,4.13,5.00,4.59,34,39,73,658530
2025-12-28,日,冬至,3,TOP SEASON,4.67,4.13,4.00,4.59,30,41,71,662150
2025-12-29,月,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,40,40,452240
2025-12-30,火,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,38,38,667300
2025-12-31,水,冬至,3,TOP SEASON,4.67,4.13,2.00,4.59,0,0,0,0
2026-01-01,木,冬至,3,TOP SEASON,4.67,2.92,3.00,4.59,0,0,0,0
2026-01-02,金,冬至,3,TOP SEASON,4.67,2.92,4.00,4.59,0,42,42,639670
2026-01-03,土,冬至,3,TOP SEASON,4.67,2.92,5.00,4.59,28,39,67,572300
2026-01-04,日,冬至,3,TOP SEASON,4.67,2.92,4.00,4.59,24,38,62,643920
2026-01-05,月,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,37,37,541200
2026-01-06,火,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,31,31,408680
2026-01-07,水,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,31,31,463060
2026-01-08,木,小寒,22,OFF SEASON,1.50,2.92,3.00,3.68,0,22,22,272900
2026-01-09,金,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,0,30,30,362560
2026-01-10,土,小寒,22,OFF SEASON,1.50,2.92,5.00,3.68,21,30,51,489710
2026-01-11,日,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,17,33,50,483890
2026-01-12,月,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,15,34,49,497130
2026-01-13,火,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,0,0,0
2026-01-14,水,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,32,32,409810
2026-01-15,木,小寒,22,OFF SEASON,1.50,2.92,3.00,3.68,0,29,29,389350
2026-01-16,金,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,0,34,34,395800
2026-01-17,土,小寒,22,OFF SEASON,1.50,2.92,5.00,3.68,17,36,53,497350
2026-01-18,日,小寒,22,OFF SEASON,1.50,2.92,4.00,3.68,16,30,46,395050
2026-01-19,月,小寒,22,OFF SEASON,1.50,2.92,2.00,3.68,0,34,34,422890
2026-01-20,火,大寒,21,OFF SEASON,1.67,2.92,2.00,3.75,0,21,21,290360
2026-01-21,水,大寒,21,OFF SEASON,1.67,2.92,2.00,3.75,0,24,24,300620
2026-01-22,木,大寒,21,OFF SEASON,1.67,2.92,3.00,3.75,0,29,29,389260
2026-01-23,金,大寒,21,OFF SEASON,1.67,2.92,4.00,3.75,0,31,31,389970
2026-01-24,土,大寒,21,OFF SEASON,1.67,2.92,5.00,3.75,13,40,53,586940
2026-01-25,日,大寒,21,OFF SEASON,1.67,2.92,4.00,3.75,3,24,27,265930
2026-01-26,月,大寒,21,OFF SEASON,1.67,2.92,2.00,3.75,0,27,27,265500
2026-01-27,火,大寒,21,OFF SEASON,1.67,2.92,2.00,3.75,0,34,34,392770
2026-01-28,水,大寒,21,OFF SEASON,1.67,2.92,2.00,3.75,0,21,21,277390
2026-01-29,木,大寒,21,OFF SEASON,1.67,2.92,3.00,3.75,0,24,24,275980
2026-01-30,金,大寒,21,OFF SEASON,1.67,2.92,4.00,3.75,0,33,33,358340
2026-01-31,土,大寒,21,OFF SEASON,1.67,2.92,5.00,3.75,2,33,35,805270
2026-02-01,日,大寒,21,OFF SEASON,1.67,3.50,4.00,3.75,18,38,56,586930
2026-02-02,月,大寒,21,OFF SEASON,1.67,3.50,2.00,3.75,0,31,31,400990
2026-02-03,火,大寒,21,OFF SEASON,1.67,3.50,2.00,3.75,0,35,35,464800
2026-02-04,水,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,32,32,440920
2026-02-05,木,立春,12,FLOW SEASON,3.17,3.50,3.00,4.13,0,32,32,343550
2026-02-06,金,立春,12,FLOW SEASON,3.17,3.50,4.00,4.13,0,38,38,477640
2026-02-07,土,立春,12,FLOW SEASON,3.17,3.50,5.00,4.13,15,38,53,520052
2026-02-08,日,立春,12,FLOW SEASON,3.17,3.50,4.00,4.13,5,32,37,401220
2026-02-09,月,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,32,32,407680
2026-02-10,火,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,37,37,440420
2026-02-11,水,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,0,0,0
2026-02-12,木,立春,12,FLOW SEASON,3.17,3.50,3.00,4.13,0,0,0,0
2026-02-13,金,立春,12,FLOW SEASON,3.17,3.50,4.00,4.13,0,0,0,0
2026-02-14,土,立春,12,FLOW SEASON,3.17,3.50,5.00,4.13,0,0,0,0
2026-02-15,日,立春,12,FLOW SEASON,3.17,3.50,4.00,4.13,0,0,0,0
2026-02-16,月,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,0,0,0
2026-02-17,火,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,0,0,0
2026-02-18,水,立春,12,FLOW SEASON,3.17,3.50,2.00,4.13,0,0,0,0
2026-02-19,木,雨水,20,LOW SEASON,1.83,3.50,3.00,3.79,0,0,0,0
2026-02-20,金,雨水,20,LOW SEASON,1.83,3.50,4.00,3.79,0,0,0,0
2026-02-21,土,雨水,20,LOW SEASON,1.83,3.50,5.00,3.79,0,0,0,0
2026-02-22,日,雨水,20,LOW SEASON,1.83,3.50,4.00,3.79,0,0,0,0
2026-02-23,月,雨水,20,LOW SEASON,1.83,3.50,2.00,3.79,0,0,0,0
2026-02-24,火,雨水,20,LOW SEASON,1.83,3.50,2.00,3.79,0,0,0,0
2026-02-25,水,雨水,20,LOW SEASON,1.83,3.50,2.00,3.79,0,0,0,0
2026-02-26,木,雨水,20,LOW SEASON,1.83,3.50,3.00,3.79,0,0,0,0
2026-02-27,金,雨水,20,LOW SEASON,1.83,3.50,4.00,3.79,0,0,0,0
2026-02-28,土,雨水,20,LOW SEASON,1.83,3.50,5.00,3.79,0,0,0,0
