date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2024-08-27,火,処暑,8,HIGH SEASON,3.83,4.47,2.00,3.85,26,17,43,281620
2024-08-28,水,処暑,8,HIGH SEASON,3.83,4.47,2.00,3.85,34,14,48,312780
2024-08-29,木,処暑,8,HIGH SEASON,3.83,4.47,3.00,3.85,44,21,65,438820
2024-08-30,金,処暑,8,HIGH SEASON,3.83,4.47,4.00,3.85,25,16,41,453260
2024-08-31,土,処暑,8,HIGH SEASON,3.83,4.47,5.00,3.85,29,21,50,459150
2024-09-01,日,処暑,8,HIGH SEASON,3.83,4.01,4.00,3.85,28,21,49,418850
2024-09-02,月,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,26,8,34,219830
2024-09-03,火,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,28,10,38,208240
2024-09-04,水,処暑,8,HIGH SEASON,3.83,4.01,2.00,3.85,18,6,24,145690
2024-09-05,木,処暑,8,HIGH SEASON,3.83,4.01,3.00,3.85,36,11,47,304780
2024-09-06,金,処暑,8,HIGH SEASON,3.83,4.01,4.00,3.85,18,16,34,230310
2024-09-07,土,白露,12,FLOW SEASON,3.17,4.01,5.00,3.78,29,28,57,503710
2024-09-08,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,21,18,39,369110
2024-09-09,月,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,30,4,34,162710
2024-09-10,火,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,34,10,44,340850
2024-09-11,水,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,23,17,40,302780
2024-09-12,木,白露,12,FLOW SEASON,3.17,4.01,3.00,3.78,23,4,27,130400
2024-09-13,金,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,33,14,47,333530
2024-09-14,土,白露,12,FLOW SEASON,3.17,4.01,5.00,3.78,21,18,39,339810
2024-09-15,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,14,33,47,495410
2024-09-16,月,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,13,23,36,312310
2024-09-17,火,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,17,13,30,231050
2024-09-18,水,白露,12,FLOW SEASON,3.17,4.01,2.00,3.78,37,14,51,342340
2024-09-19,木,白露,12,FLOW SEASON,3.17,4.01,3.00,3.78,19,12,31,188320
2024-09-20,金,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,24,15,39,275770
2024-09-21,土,白露,12,FLOW SEASON,3.17,4.01,5.00,3.78,25,16,41,379900
2024-09-22,日,白露,12,FLOW SEASON,3.17,4.01,4.00,3.78,52,26,78,632020
2024-09-23,月,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,24,15,39,330820
2024-09-24,火,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,24,19,43,384690
2024-09-25,水,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,18,20,38,331410
2024-09-26,木,秋分,13,FLOW SEASON,3.00,4.01,3.00,3.78,23,10,33,213340
2024-09-27,金,秋分,13,FLOW SEASON,3.00,4.01,4.00,3.78,16,2,18,75840
2024-09-28,土,秋分,13,FLOW SEASON,3.00,4.01,5.00,3.78,22,33,55,506350
2024-09-29,日,秋分,13,FLOW SEASON,3.00,4.01,4.00,3.78,32,4,36,213650
2024-09-30,月,秋分,13,FLOW SEASON,3.00,4.01,2.00,3.78,14,0,14,58720
2024-10-01,火,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,23,15,38,288620
2024-10-02,水,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,18,17,35,274360
2024-10-03,木,秋分,13,FLOW SEASON,3.00,3.86,3.00,3.78,40,21,61,393400
2024-10-04,金,秋分,13,FLOW SEASON,3.00,3.86,4.00,3.78,27,16,43,290240
2024-10-05,土,秋分,13,FLOW SEASON,3.00,3.86,5.00,3.78,23,17,40,350900
2024-10-06,日,秋分,13,FLOW SEASON,3.00,3.86,4.00,3.78,37,28,65,535070
2024-10-07,月,秋分,13,FLOW SEASON,3.00,3.86,2.00,3.78,22,9,31,193750
2024-10-08,火,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,29,41,70,721530
2024-10-09,水,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,31,30,61,500160
2024-10-10,木,寒露,6,HIGH SEASON,4.17,3.86,3.00,3.97,34,21,55,391980
2024-10-11,金,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,31,31,62,446670
2024-10-12,土,寒露,6,HIGH SEASON,4.17,3.86,5.00,3.97,29,29,58,505700
2024-10-13,日,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,46,27,73,649090
2024-10-14,月,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,26,10,36,252640
2024-10-15,火,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,30,6,36,212910
2024-10-16,水,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,28,9,37,289290
2024-10-17,木,寒露,6,HIGH SEASON,4.17,3.86,3.00,3.97,44,4,48,288250
2024-10-18,金,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,35,31,66,501140
2024-10-19,土,寒露,6,HIGH SEASON,4.17,3.86,5.00,3.97,25,24,49,398050
2024-10-20,日,寒露,6,HIGH SEASON,4.17,3.86,4.00,3.97,36,20,56,428930
2024-10-21,月,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,21,7,28,187180
2024-10-22,火,寒露,6,HIGH SEASON,4.17,3.86,2.00,3.97,24,7,31,205130
2024-10-23,水,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,12,18,30,218790
2024-10-24,木,霜降,11,FLOW SEASON,3.33,3.86,3.00,3.81,25,6,31,209080
2024-10-25,金,霜降,11,FLOW SEASON,3.33,3.86,4.00,3.81,27,32,59,480690
2024-10-26,土,霜降,11,FLOW SEASON,3.33,3.86,5.00,3.81,35,31,66,490550
2024-10-27,日,霜降,11,FLOW SEASON,3.33,3.86,4.00,3.81,36,15,51,342370
2024-10-28,月,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,33,17,50,332870
2024-10-29,火,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,20,6,26,151770
2024-10-30,水,霜降,11,FLOW SEASON,3.33,3.86,2.00,3.81,24,31,55,443430
2024-10-31,木,霜降,11,FLOW SEASON,3.33,3.86,3.00,3.81,24,8,32,186690
2024-11-01,金,霜降,11,FLOW SEASON,3.33,3.42,4.00,3.81,19,14,33,194540
2024-11-02,土,霜降,11,FLOW SEASON,3.33,3.42,5.00,3.81,34,27,61,501440
2024-11-03,日,霜降,11,FLOW SEASON,3.33,3.42,4.00,3.81,30,33,63,560780
2024-11-04,月,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,35,25,60,414230
2024-11-05,火,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,24,12,36,226970
2024-11-06,水,霜降,11,FLOW SEASON,3.33,3.42,2.00,3.81,33,14,47,318250
2024-11-07,木,立冬,17,LOW SEASON,2.33,3.42,3.00,3.65,22,22,44,319810
2024-11-08,金,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,30,28,58,375450
2024-11-09,土,立冬,17,LOW SEASON,2.33,3.42,5.00,3.65,29,25,54,543500
2024-11-10,日,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,39,30,69,476610
2024-11-11,月,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,34,21,55,342380
2024-11-12,火,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,42,15,57,334590
2024-11-13,水,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,0,0,0,0
2024-11-14,木,立冬,17,LOW SEASON,2.33,3.42,3.00,3.65,27,24,51,300200
2024-11-15,金,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,25,24,49,356920
2024-11-16,土,立冬,17,LOW SEASON,2.33,3.42,5.00,3.65,14,20,34,312510
2024-11-17,日,立冬,17,LOW SEASON,2.33,3.42,4.00,3.65,14,19,33,243370
2024-11-18,月,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,13,17,30,292230
2024-11-19,火,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,26,9,35,222720
2024-11-20,水,立冬,17,LOW SEASON,2.33,3.42,2.00,3.65,25,3,28,141840
2024-11-21,木,立冬,17,LOW SEASON,2.33,3.42,3.00,3.65,25,27,52,261480
2024-11-22,金,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,12,24,36,528420
2024-11-23,土,小雪,4,TOP SEASON,4.50,3.42,5.00,4.09,28,29,57,538110
2024-11-24,日,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,36,30,66,513500
2024-11-25,月,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,29,7,36,209760
2024-11-26,火,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,34,26,60,429940
2024-11-27,水,小雪,4,TOP SEASON,4.50,3.42,2.00,4.09,32,15,47,338090
2024-11-28,木,小雪,4,TOP SEASON,4.50,3.42,3.00,4.09,35,31,66,429370
2024-11-29,金,小雪,4,TOP SEASON,4.50,3.42,4.00,4.09,27,14,41,312320
2024-11-30,土,小雪,4,TOP SEASON,4.50,3.42,5.00,4.09,22,33,55,466510
2024-12-01,日,小雪,4,TOP SEASON,4.50,4.51,4.00,4.09,0,0,0,0
2024-12-02,月,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,23,22,45,357610
2024-12-03,火,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,30,29,59,502310
2024-12-04,水,小雪,4,TOP SEASON,4.50,4.51,2.00,4.09,24,7,31,156800
2024-12-05,木,小雪,4,TOP SEASON,4.50,4.51,3.00,4.09,29,19,48,356410
2024-12-06,金,小雪,4,TOP SEASON,4.50,4.51,4.00,4.09,26,39,65,459460
2024-12-07,土,大雪,1,TOP SEASON,5.00,4.51,5.00,4.78,35,33,68,736280
2024-12-08,日,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,23,28,51,535980
2024-12-09,月,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,25,37,62,465490
2024-12-10,火,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,25,23,48,368230
2024-12-11,水,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,27,16,43,332040
2024-12-12,木,大雪,1,TOP SEASON,5.00,4.51,3.00,4.78,28,34,62,495580
2024-12-13,金,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,32,31,63,548510
2024-12-14,土,大雪,1,TOP SEASON,5.00,4.51,5.00,4.78,25,30,55,555720
2024-12-15,日,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,33,26,59,511850
2024-12-16,月,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,30,33,63,534650
2024-12-17,火,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,29,22,51,425430
2024-12-18,水,大雪,1,TOP SEASON,5.00,4.51,2.00,4.78,32,40,72,618810
2024-12-19,木,大雪,1,TOP SEASON,5.00,4.51,3.00,4.78,32,31,63,567140
2024-12-20,金,大雪,1,TOP SEASON,5.00,4.51,4.00,4.78,37,28,65,539640
2024-12-21,土,大雪,1,TOP SEASON,5.00,4.51,5.00,4.78,35,32,67,826430
2024-12-22,日,冬至,2,TOP SEASON,4.83,4.51,4.00,4.73,35,25,60,772320
2024-12-23,月,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,40,26,66,797700
2024-12-24,火,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,30,42,72,1000580
2024-12-25,水,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,28,35,63,858210
2024-12-26,木,冬至,2,TOP SEASON,4.83,4.51,3.00,4.73,23,28,51,533390
2024-12-27,金,冬至,2,TOP SEASON,4.83,4.51,4.00,4.73,37,25,62,512140
2024-12-28,土,冬至,2,TOP SEASON,4.83,4.51,5.00,4.73,32,32,64,521630
2024-12-29,日,冬至,2,TOP SEASON,4.83,4.51,4.00,4.73,35,40,75,596130
2024-12-30,月,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,41,35,76,600990
2024-12-31,火,冬至,2,TOP SEASON,4.83,4.51,2.00,4.73,31,36,67,565340
2025-01-01,水,冬至,2,TOP SEASON,4.83,3.37,2.00,4.73,0,0,0,0
2025-01-02,木,冬至,2,TOP SEASON,4.83,3.37,3.00,4.73,34,34,68,608310
2025-01-03,金,冬至,2,TOP SEASON,4.83,3.37,4.00,4.73,31,27,58,495520
2025-01-04,土,冬至,2,TOP SEASON,4.83,3.37,5.00,4.73,31,22,53,398530
2025-01-05,日,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,31,24,55,481990
2025-01-06,月,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,10,19,29,226680
2025-01-07,火,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,24,20,44,326270
2025-01-08,水,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,17,7,24,162730
2025-01-09,木,小寒,22,OFF SEASON,1.50,3.37,3.00,3.27,15,9,24,155320
2025-01-10,金,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,19,6,25,139190
2025-01-11,土,小寒,22,OFF SEASON,1.50,3.37,5.00,3.27,30,22,52,431220
2025-01-12,日,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,35,20,55,465660
2025-01-13,月,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,33,14,47,313870
2025-01-14,火,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,29,6,35,229350
2025-01-15,水,小寒,22,OFF SEASON,1.50,3.37,2.00,3.27,20,28,48,491050
2025-01-16,木,小寒,22,OFF SEASON,1.50,3.37,3.00,3.27,21,0,21,92450
2025-01-17,金,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,33,10,43,271910
2025-01-18,土,小寒,22,OFF SEASON,1.50,3.37,5.00,3.27,17,29,46,432070
2025-01-19,日,小寒,22,OFF SEASON,1.50,3.37,4.00,3.27,24,11,35,244170
2025-01-20,月,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,19,8,27,158820
2025-01-21,火,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,32,9,41,271060
2025-01-22,水,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,27,23,50,362870
2025-01-23,木,大寒,16,LOW SEASON,2.50,3.37,3.00,3.67,19,32,51,434660
2025-01-24,金,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,28,23,51,379290
2025-01-25,土,大寒,16,LOW SEASON,2.50,3.37,5.00,3.67,36,23,59,457780
2025-01-26,日,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,33,19,52,418890
2025-01-27,月,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,19,19,38,367260
2025-01-28,火,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,29,20,49,346020
2025-01-29,水,大寒,16,LOW SEASON,2.50,3.37,2.00,3.67,37,6,43,332920
2025-01-30,木,大寒,16,LOW SEASON,2.50,3.37,3.00,3.67,29,14,43,334590
2025-01-31,金,大寒,16,LOW SEASON,2.50,3.37,4.00,3.67,29,16,45,384340
2025-02-01,土,大寒,16,LOW SEASON,2.50,4.45,5.00,3.67,28,27,55,420010
2025-02-02,日,大寒,16,LOW SEASON,2.50,4.45,4.00,3.67,20,23,43,332360
2025-02-03,月,大寒,16,LOW SEASON,2.50,4.45,2.00,3.67,27,21,48,369330
2025-02-04,火,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,29,25,54,425820
2025-02-05,水,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,31,34,65,541270
2025-02-06,木,立春,3,TOP SEASON,4.67,4.45,3.00,4.38,33,29,62,601310
2025-02-07,金,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,26,35,61,623910
2025-02-08,土,立春,3,TOP SEASON,4.67,4.45,5.00,4.38,33,29,62,606080
2025-02-09,日,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,34,34,68,627040
2025-02-10,月,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,31,34,65,571740
2025-02-11,火,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,31,26,57,495740
2025-02-12,水,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,31,27,58,444900
2025-02-13,木,立春,3,TOP SEASON,4.67,4.45,3.00,4.38,29,18,47,306180
2025-02-14,金,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,37,27,64,466350
2025-02-15,土,立春,3,TOP SEASON,4.67,4.45,5.00,4.38,20,34,54,555740
2025-02-16,日,立春,3,TOP SEASON,4.67,4.45,4.00,4.38,32,16,48,372520
2025-02-17,月,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,13,6,19,135120
2025-02-18,火,立春,3,TOP SEASON,4.67,4.45,2.00,4.38,24,23,47,341330
2025-02-19,水,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,23,14,37,292830
2025-02-20,木,雨水,15,FLOW SEASON,2.67,4.45,3.00,3.68,25,14,39,249400
2025-02-21,金,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,29,28,57,548690
2025-02-22,土,雨水,15,FLOW SEASON,2.67,4.45,5.00,3.68,36,22,58,507050
2025-02-23,日,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,30,18,48,366400
2025-02-24,月,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,28,6,34,247810
2025-02-25,火,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,19,10,29,198640
2025-02-26,水,雨水,15,FLOW SEASON,2.67,4.45,2.00,3.68,42,14,56,315230
2025-02-27,木,雨水,15,FLOW SEASON,2.67,4.45,3.00,3.68,26,7,33,282020
2025-02-28,金,雨水,15,FLOW SEASON,2.67,4.45,4.00,3.68,19,25,44,423720
2025-03-01,土,雨水,15,FLOW SEASON,2.67,3.99,5.00,3.68,25,28,53,468680
2025-03-02,日,雨水,15,FLOW SEASON,2.67,3.99,4.00,3.68,33,27,60,542050
2025-03-03,月,雨水,15,FLOW SEASON,2.67,3.99,2.00,3.68,23,13,36,227620
2025-03-04,火,雨水,15,FLOW SEASON,2.67,3.99,2.00,3.68,22,4,26,187770
2025-03-05,水,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,24,10,34,192060
2025-03-06,木,啓蟄,14,FLOW SEASON,2.83,3.99,3.00,3.69,33,0,33,176320
2025-03-07,金,啓蟄,14,FLOW SEASON,2.83,3.99,4.00,3.69,27,16,43,310270
2025-03-08,土,啓蟄,14,FLOW SEASON,2.83,3.99,5.00,3.69,30,19,49,389750
2025-03-09,日,啓蟄,14,FLOW SEASON,2.83,3.99,4.00,3.69,32,14,46,384140
2025-03-10,月,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,28,4,32,157340
2025-03-11,火,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,27,10,37,237350
2025-03-12,水,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,25,13,38,254200
2025-03-13,木,啓蟄,14,FLOW SEASON,2.83,3.99,3.00,3.69,24,23,47,384970
2025-03-14,金,啓蟄,14,FLOW SEASON,2.83,3.99,4.00,3.69,19,25,44,360310
2025-03-15,土,啓蟄,14,FLOW SEASON,2.83,3.99,5.00,3.69,31,34,65,599940
2025-03-16,日,啓蟄,14,FLOW SEASON,2.83,3.99,4.00,3.69,25,14,39,301970
2025-03-17,月,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,20,15,35,239150
2025-03-18,火,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,26,12,38,258100
2025-03-19,水,啓蟄,14,FLOW SEASON,2.83,3.99,2.00,3.69,32,21,53,432360
2025-03-20,木,啓蟄,14,FLOW SEASON,2.83,3.99,3.00,3.69,30,10,40,287560
2025-03-21,金,春分,20,LOW SEASON,1.83,3.99,4.00,3.46,30,8,38,244720
2025-03-22,土,春分,20,LOW SEASON,1.83,3.99,5.00,3.46,28,28,56,474550
2025-03-23,日,春分,20,LOW SEASON,1.83,3.99,4.00,3.46,22,18,40,325740
2025-03-24,月,春分,20,LOW SEASON,1.83,3.99,2.00,3.46,36,11,47,301990
2025-03-25,火,春分,20,LOW SEASON,1.83,3.99,2.00,3.46,31,18,49,372830
2025-03-26,水,春分,20,LOW SEASON,1.83,3.99,2.00,3.46,29,28,57,448150
2025-03-27,木,春分,20,LOW SEASON,1.83,3.99,3.00,3.46,26,12,38,274790
2025-03-28,金,春分,20,LOW SEASON,1.83,3.99,4.00,3.46,26,17,43,271410
2025-03-29,土,春分,20,LOW SEASON,1.83,3.99,5.00,3.46,30,26,56,440980
2025-03-30,日,春分,20,LOW SEASON,1.83,3.99,4.00,3.46,37,19,56,421730
2025-03-31,月,春分,20,LOW SEASON,1.83,3.99,2.00,3.46,33,24,57,404360
2025-04-01,火,春分,20,LOW SEASON,1.83,2.62,2.00,3.46,25,10,35,237680
2025-04-02,水,春分,20,LOW SEASON,1.83,2.62,2.00,3.46,22,21,43,300200
2025-04-03,木,春分,20,LOW SEASON,1.83,2.62,3.00,3.46,31,13,44,245980
2025-04-04,金,春分,20,LOW SEASON,1.83,2.62,4.00,3.46,18,0,18,56320
2025-04-05,土,清明,24,OFF SEASON,1.17,2.62,5.00,3.01,27,26,53,396310
2025-04-06,日,清明,24,OFF SEASON,1.17,2.62,4.00,3.01,11,27,38,341064
2025-04-07,月,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,19,6,25,132300
2025-04-08,火,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,13,16,29,205710
2025-04-09,水,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,0,0,0,0
2025-04-10,木,清明,24,OFF SEASON,1.17,2.62,3.00,3.01,21,2,23,312110
2025-04-11,金,清明,24,OFF SEASON,1.17,2.62,4.00,3.01,17,12,29,254240
2025-04-12,土,清明,24,OFF SEASON,1.17,2.62,5.00,3.01,32,23,55,436180
2025-04-13,日,清明,24,OFF SEASON,1.17,2.62,4.00,3.01,38,20,58,420520
2025-04-14,月,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,25,8,33,207890
2025-04-15,火,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,15,14,29,201310
2025-04-16,水,清明,24,OFF SEASON,1.17,2.62,2.00,3.01,21,4,25,112890
2025-04-17,木,清明,24,OFF SEASON,1.17,2.62,3.00,3.01,24,17,41,309940
2025-04-18,金,清明,24,OFF SEASON,1.17,2.62,4.00,3.01,15,19,34,267360
2025-04-19,土,清明,24,OFF SEASON,1.17,2.62,5.00,3.01,31,31,62,531160
2025-04-20,日,穀雨,23,OFF SEASON,1.33,2.62,4.00,3.19,29,15,44,321560
2025-04-21,月,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,21,3,24,164200
2025-04-22,火,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,23,16,39,314770
2025-04-23,水,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,17,17,34,259830
2025-04-24,木,穀雨,23,OFF SEASON,1.33,2.62,3.00,3.19,30,1,31,140090
2025-04-25,金,穀雨,23,OFF SEASON,1.33,2.62,4.00,3.19,18,2,20,98420
2025-04-26,土,穀雨,23,OFF SEASON,1.33,2.62,5.00,3.19,18,20,38,352100
2025-04-27,日,穀雨,23,OFF SEASON,1.33,2.62,4.00,3.19,26,11,37,266840
2025-04-28,月,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,18,9,27,226120
2025-04-29,火,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,28,26,54,484180
2025-04-30,水,穀雨,23,OFF SEASON,1.33,2.62,2.00,3.19,24,13,37,316340
2025-05-01,木,穀雨,23,OFF SEASON,1.33,3.56,3.00,3.19,0,0,0,0
2025-05-02,金,穀雨,23,OFF SEASON,1.33,3.56,4.00,3.19,13,12,25,197920
2025-05-03,土,穀雨,23,OFF SEASON,1.33,3.56,5.00,3.19,36,20,56,421530
2025-05-04,日,穀雨,23,OFF SEASON,1.33,3.56,4.00,3.19,38,36,74,655160
2025-05-05,月,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,24,31,55,557860
2025-05-06,火,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,31,12,43,283690
2025-05-07,水,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,31,10,41,306470
2025-05-08,木,立夏,19,LOW SEASON,2.00,3.56,3.00,3.53,25,9,34,264590
2025-05-09,金,立夏,19,LOW SEASON,2.00,3.56,4.00,3.53,16,8,24,186440
2025-05-10,土,立夏,19,LOW SEASON,2.00,3.56,5.00,3.53,27,25,52,500750
2025-05-11,日,立夏,19,LOW SEASON,2.00,3.56,4.00,3.53,36,21,57,478380
2025-05-12,月,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,36,13,49,284330
2025-05-13,火,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,28,13,41,274320
2025-05-14,水,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,13,37,50,673910
2025-05-15,木,立夏,19,LOW SEASON,2.00,3.56,3.00,3.53,26,2,28,133190
2025-05-16,金,立夏,19,LOW SEASON,2.00,3.56,4.00,3.53,25,19,44,375980
2025-05-17,土,立夏,19,LOW SEASON,2.00,3.56,5.00,3.53,55,28,83,691170
2025-05-18,日,立夏,19,LOW SEASON,2.00,3.56,4.00,3.53,41,6,47,292370
2025-05-19,月,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,31,6,37,200330
2025-05-20,火,立夏,19,LOW SEASON,2.00,3.56,2.00,3.53,24,12,36,244220
2025-05-21,水,小満,21,OFF SEASON,1.67,3.56,2.00,3.38,27,6,33,199340
2025-05-22,木,小満,21,OFF SEASON,1.67,3.56,3.00,3.38,31,12,43,271510
2025-05-23,金,小満,21,OFF SEASON,1.67,3.56,4.00,3.38,27,20,47,407180
2025-05-24,土,小満,21,OFF SEASON,1.67,3.56,5.00,3.38,37,22,59,452460
2025-05-25,日,小満,21,OFF SEASON,1.67,3.56,4.00,3.38,30,20,50,425650
2025-05-26,月,小満,21,OFF SEASON,1.67,3.56,2.00,3.38,11,16,27,250890
2025-05-27,火,小満,21,OFF SEASON,1.67,3.56,2.00,3.38,28,14,42,303380
2025-05-28,水,小満,21,OFF SEASON,1.67,3.56,2.00,3.38,26,13,39,248410
2025-05-29,木,小満,21,OFF SEASON,1.67,3.56,3.00,3.38,30,12,42,290190
2025-05-30,金,小満,21,OFF SEASON,1.67,3.56,4.00,3.38,20,12,32,224680
2025-05-31,土,小満,21,OFF SEASON,1.67,3.56,5.00,3.38,23,21,44,389260
2025-06-01,日,小満,21,OFF SEASON,1.67,3.58,4.00,3.38,36,26,62,513310
2025-06-02,月,小満,21,OFF SEASON,1.67,3.58,2.00,3.38,30,1,31,156550
2025-06-03,火,小満,21,OFF SEASON,1.67,3.58,2.00,3.38,24,8,32,188790
2025-06-04,水,小満,21,OFF SEASON,1.67,3.58,2.00,3.38,31,28,59,509060
2025-06-05,木,小満,21,OFF SEASON,1.67,3.58,3.00,3.38,25,6,31,209940
2025-06-06,金,芒種,18,LOW SEASON,2.17,3.58,4.00,3.64,25,26,51,456740
2025-06-07,土,芒種,18,LOW SEASON,2.17,3.58,5.00,3.64,28,21,49,454990
2025-06-08,日,芒種,18,LOW SEASON,2.17,3.58,4.00,3.64,34,10,44,325610
2025-06-09,月,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,27,12,39,258480
2025-06-10,火,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,29,10,39,208720
2025-06-11,水,芒種,18,LOW SEASON,2.17,3.58,2.00,3.64,15,8,23,158430
