date,weekday,sekki,rank,season,season_pt,monthly_idx,weekday_idx,sekki_idx,weekly_idx,daily_idx,layers_used,kf1,kf2,kf3,mp_point,predicted_sales,predicted_count,actual_sales,actual_count
2024-01-12,金,小寒,22,OFF SEASON,1.35,2.0,4.0,1.69,1.49,0.0,3,1.74,2.5,1.79,2.01,0,0,0,0
2024-01-13,土,小寒,22,OFF SEASON,1.35,2.0,5.0,1.69,1.49,0.0,3,2.3,2.5,1.79,2.2,0,0,0,0
2024-01-14,日,小寒,22,OFF SEASON,1.35,2.0,4.0,1.69,1.49,0.0,3,1.98,2.5,1.79,2.09,0,0,0,0
2024-01-15,月,小寒,22,OFF SEASON,1.35,2.0,2.0,1.69,2.24,0.0,3,1.45,2.5,1.79,1.91,0,0,0,0
2024-01-16,火,小寒,22,OFF SEASON,1.35,2.0,2.0,1.69,2.24,0.0,3,1.67,2.5,1.79,1.99,0,0,0,0
2024-01-17,水,小寒,22,OFF SEASON,1.35,2.0,2.0,1.69,2.24,0.0,3,1.76,2.5,1.79,2.02,0,0,0,0
2024-01-18,木,小寒,22,OFF SEASON,1.35,2.0,3.0,1.69,2.24,0.0,3,1.59,2.5,1.79,1.96,0,0,0,0
2024-01-19,金,小寒,22,OFF SEASON,1.35,2.0,4.0,1.69,2.24,0.0,3,1.99,2.5,1.79,2.09,0,0,0,0
2024-01-20,土,大寒,21,OFF SEASON,1.52,2.0,5.0,1.73,2.24,0.0,3,2.65,2.5,1.79,2.31,0,0,0,0
2024-01-21,日,大寒,21,OFF SEASON,1.52,2.0,4.0,1.73,2.24,0.0,3,2.27,2.5,1.79,2.19,0,0,0,0
2024-01-22,月,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.7,0.0,3,1.32,2.5,1.79,1.87,0,0,0,0
2024-01-23,火,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.7,0.0,3,1.53,2.5,1.79,1.94,0,0,0,0
2024-01-24,水,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.7,0.0,3,1.61,2.5,1.79,1.97,0,0,0,0
2024-01-25,木,大寒,21,OFF SEASON,1.52,2.0,3.0,1.73,1.7,0.0,3,1.45,2.5,1.79,1.91,0,0,0,0
2024-01-26,金,大寒,21,OFF SEASON,1.52,2.0,4.0,1.73,1.7,0.0,3,1.82,2.5,1.79,2.04,0,0,0,0
2024-01-27,土,大寒,21,OFF SEASON,1.52,2.0,5.0,1.73,1.7,0.0,3,2.41,2.5,1.79,2.23,0,0,0,0
2024-01-28,日,大寒,21,OFF SEASON,1.52,2.0,4.0,1.73,1.7,0.0,3,2.07,2.5,1.79,2.12,0,0,0,0
2024-01-29,月,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.81,0.0,3,1.35,2.5,1.79,1.88,0,0,0,0
2024-01-30,火,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.81,0.0,3,1.56,2.5,1.79,1.95,0,0,0,0
2024-01-31,水,大寒,21,OFF SEASON,1.52,2.0,2.0,1.73,1.81,0.0,3,1.65,2.5,1.79,1.98,0,0,0,0
2024-02-01,木,大寒,21,OFF SEASON,1.52,3.0,3.0,1.73,1.81,0.0,3,1.75,2.5,1.37,1.87,0,0,0,0
2024-02-02,金,大寒,21,OFF SEASON,1.52,3.0,4.0,1.73,1.81,0.0,3,2.19,2.5,1.37,2.02,0,0,0,0
2024-02-03,土,大寒,21,OFF SEASON,1.52,3.0,5.0,1.73,1.81,0.0,3,2.9,2.5,1.37,2.26,0,0,0,0
2024-02-04,日,立春,12,FLOW SEASON,3.09,3.0,4.0,2.57,1.81,4.5,4,3.39,2.5,1.37,2.42,0,0,0,0
2024-02-05,月,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,3.02,5.0,4,2.49,2.5,1.37,2.12,0,0,0,0
2024-02-06,火,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,3.02,5.0,4,2.87,2.5,1.37,2.25,0,0,0,0
2024-02-07,水,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,3.02,5.0,4,3.03,2.5,1.37,2.3,0,0,0,0
2024-02-08,木,立春,12,FLOW SEASON,3.09,3.0,3.0,2.57,3.02,5.0,4,2.73,2.5,1.37,2.2,0,0,0,0
2024-02-09,金,立春,12,FLOW SEASON,3.09,3.0,4.0,2.57,3.02,5.0,4,3.42,2.5,1.37,2.43,0,0,0,0
2024-02-10,土,立春,12,FLOW SEASON,3.09,3.0,5.0,2.57,3.02,5.0,4,4.52,2.5,1.37,2.8,0,0,0,0
2024-02-11,日,立春,12,FLOW SEASON,3.09,3.0,4.0,2.57,3.02,4.5,4,3.74,2.5,1.37,2.54,0,0,0,0
2024-02-12,月,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,2.03,0.0,3,1.85,2.5,1.37,1.91,0,0,0,0
2024-02-13,火,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,2.03,0.0,3,2.14,2.5,1.37,2.0,0,0,0,0
2024-02-14,水,立春,12,FLOW SEASON,3.09,3.0,2.0,2.57,2.03,0.0,3,2.25,2.5,1.37,2.04,0,0,0,0
2024-02-15,木,立春,12,FLOW SEASON,3.09,3.0,3.0,2.57,2.03,0.0,3,2.03,2.5,1.37,1.97,0,0,0,0
2024-02-16,金,立春,12,FLOW SEASON,3.09,3.0,4.0,2.57,2.03,0.0,3,2.54,2.5,1.37,2.14,0,0,0,0
2024-02-17,土,立春,12,FLOW SEASON,3.09,3.0,5.0,2.57,2.03,0.0,3,3.36,2.5,1.37,2.41,0,0,0,0
2024-02-18,日,立春,12,FLOW SEASON,3.09,3.0,4.0,2.57,2.03,0.0,3,2.89,2.5,1.37,2.25,0,0,0,0
2024-02-19,月,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.3,0.0,3,1.3,2.5,1.37,1.72,0,0,0,0
2024-02-20,火,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.3,0.0,3,1.49,2.5,1.37,1.79,0,0,0,0
2024-02-21,水,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.3,0.0,3,1.58,2.5,1.37,1.82,0,0,0,0
2024-02-22,木,雨水,20,LOW SEASON,1.7,3.0,3.0,1.0,1.3,0.0,3,1.42,2.5,1.37,1.76,0,0,0,0
2024-02-23,金,雨水,20,LOW SEASON,1.7,3.0,4.0,1.0,1.3,3.5,4,2.21,2.5,1.37,2.03,0,0,0,0
2024-02-24,土,雨水,20,LOW SEASON,1.7,3.0,5.0,1.0,1.3,0.0,3,2.35,2.5,1.37,2.07,0,0,0,0
2024-02-25,日,雨水,20,LOW SEASON,1.7,3.0,4.0,1.0,1.3,0.0,3,2.02,2.5,1.37,1.96,0,0,0,0
2024-02-26,月,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.0,0.0,3,1.22,2.5,1.37,1.7,0,0,0,0
2024-02-27,火,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.0,0.0,3,1.41,2.5,1.37,1.76,0,0,0,0
2024-02-28,水,雨水,20,LOW SEASON,1.7,3.0,2.0,1.0,1.0,0.0,3,1.49,2.5,1.37,1.79,0,0,0,0
2024-02-29,木,雨水,20,LOW SEASON,1.7,3.0,3.0,1.0,1.0,0.0,3,1.34,2.5,1.37,1.74,0,0,0,0
2024-03-01,金,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,0.0,3,1.34,2.5,1.7,1.85,0,0,0,0
2024-03-02,土,雨水,20,LOW SEASON,1.7,2.0,5.0,1.0,1.0,0.0,3,1.77,2.5,1.7,1.99,0,0,0,0
2024-03-03,日,雨水,20,LOW SEASON,1.7,2.0,4.0,1.0,1.0,0.0,3,1.52,2.5,1.7,1.91,0,0,0,0
2024-03-04,月,雨水,20,LOW SEASON,1.7,2.0,2.0,1.0,1.01,0.0,3,1.0,2.5,1.7,1.73,0,0,0,0
2024-03-05,火,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,1.01,0.0,3,1.19,2.5,1.7,1.8,0,0,0,0
2024-03-06,水,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,1.01,0.0,3,1.25,2.5,1.7,1.82,0,0,0,0
2024-03-07,木,啓蟄,16,LOW SEASON,2.39,2.0,3.0,1.21,1.01,0.0,3,1.13,2.5,1.7,1.78,0,0,0,0
2024-03-08,金,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.21,1.01,0.0,3,1.42,2.5,1.7,1.87,0,0,0,0
2024-03-09,土,啓蟄,16,LOW SEASON,2.39,2.0,5.0,1.21,1.01,0.0,3,1.88,2.5,1.7,2.03,0,0,0,0
2024-03-10,日,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.21,1.01,0.0,3,1.61,2.5,1.7,1.94,0,0,0,0
2024-03-11,月,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,1.54,0.0,3,1.16,2.5,1.7,1.79,0,0,0,0
2024-03-12,火,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,1.54,0.0,3,1.33,2.5,1.7,1.84,0,0,0,0
2024-03-13,水,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,1.54,0.0,3,1.41,2.5,1.7,1.87,0,0,0,0
2024-03-14,木,啓蟄,16,LOW SEASON,2.39,2.0,3.0,1.21,1.54,0.0,3,1.27,2.5,1.7,1.82,0,0,0,0
2024-03-15,金,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.21,1.54,0.0,3,1.59,2.5,1.7,1.93,0,0,0,0
2024-03-16,土,啓蟄,16,LOW SEASON,2.39,2.0,5.0,1.21,1.54,0.0,3,2.1,2.5,1.7,2.1,0,0,0,0
2024-03-17,日,啓蟄,16,LOW SEASON,2.39,2.0,4.0,1.21,1.54,0.0,3,1.81,2.5,1.7,2.0,0,0,0,0
2024-03-18,月,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,2.11,0.0,3,1.3,2.5,1.7,1.83,0,0,0,0
2024-03-19,火,啓蟄,16,LOW SEASON,2.39,2.0,2.0,1.21,2.11,0.0,3,1.49,2.5,1.7,1.9,0,0,0,0
2024-03-20,水,春分,17,LOW SEASON,2.22,2.0,2.0,1.88,2.11,0.0,3,1.78,2.5,1.7,1.99,0,0,0,0
2024-03-21,木,春分,17,LOW SEASON,2.22,2.0,3.0,1.88,2.11,3.0,4,1.81,2.5,1.7,2.0,0,0,0,0
2024-03-22,金,春分,17,LOW SEASON,2.22,2.0,4.0,1.88,2.11,0.0,3,2.01,2.5,1.7,2.07,0,0,0,0
2024-03-23,土,春分,17,LOW SEASON,2.22,2.0,5.0,1.88,2.11,0.0,3,2.66,2.5,1.7,2.29,0,0,0,0
2024-03-24,日,春分,17,LOW SEASON,2.22,2.0,4.0,1.88,2.11,0.0,3,2.29,2.5,1.7,2.16,0,0,0,0
2024-03-25,月,春分,17,LOW SEASON,2.22,2.0,2.0,1.88,2.04,0.0,3,1.44,2.5,1.7,1.88,0,0,0,0
2024-03-26,火,春分,17,LOW SEASON,2.22,2.0,2.0,1.88,2.04,0.0,3,1.66,2.5,1.7,1.95,0,0,0,0
2024-03-27,水,春分,17,LOW SEASON,2.22,2.0,2.0,1.88,2.04,0.0,3,1.75,2.5,1.7,1.98,0,0,0,0
2024-03-28,木,春分,17,LOW SEASON,2.22,2.0,3.0,1.88,2.04,0.0,3,1.58,2.5,1.7,1.93,0,0,0,0
2024-03-29,金,春分,17,LOW SEASON,2.22,2.0,4.0,1.88,2.04,0.0,3,1.98,2.5,1.7,2.06,0,0,0,0
2024-03-30,土,春分,17,LOW SEASON,2.22,2.0,5.0,1.88,2.04,0.0,3,2.62,2.5,1.7,2.27,0,0,0,0
2024-03-31,日,春分,17,LOW SEASON,2.22,2.0,4.0,1.88,2.04,0.0,3,2.25,2.5,1.7,2.15,0,0,0,0
2024-04-01,月,春分,17,LOW SEASON,2.22,1.0,2.0,1.88,1.62,0.0,3,1.1,2.5,2.66,2.09,0,0,0,0
2024-04-02,火,春分,17,LOW SEASON,2.22,1.0,2.0,1.88,1.62,0.0,3,1.27,2.5,2.66,2.14,0,0,0,0
2024-04-03,水,春分,17,LOW SEASON,2.22,1.0,2.0,1.88,1.62,0.0,3,1.33,2.5,2.66,2.16,0,0,0,0
2024-04-04,木,清明,24,OFF SEASON,1.0,1.0,3.0,1.38,1.62,0.0,3,1.07,2.5,2.66,2.08,0,0,0,0
2024-04-05,金,清明,24,OFF SEASON,1.0,1.0,4.0,1.38,1.62,0.0,3,1.34,2.5,2.66,2.17,0,0,0,0
2024-04-06,土,清明,24,OFF SEASON,1.0,1.0,5.0,1.38,1.62,0.0,3,1.77,2.5,2.66,2.31,0,0,0,0
2024-04-07,日,清明,24,OFF SEASON,1.0,1.0,4.0,1.38,1.62,0.0,3,1.52,2.5,2.66,2.23,0,0,0,0
2024-04-08,月,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.21,0.0,3,1.0,2.5,2.66,2.05,0,0,0,0
2024-04-09,火,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.21,0.0,3,1.01,2.5,2.66,2.06,0,0,0,0
2024-04-10,水,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.21,0.0,3,1.07,2.5,2.66,2.08,0,0,0,0
2024-04-11,木,清明,24,OFF SEASON,1.0,1.0,3.0,1.38,1.21,0.0,3,1.0,2.5,2.66,2.05,0,0,0,0
2024-04-12,金,清明,24,OFF SEASON,1.0,1.0,4.0,1.38,1.21,0.0,3,1.21,2.5,2.66,2.12,0,0,0,0
2024-04-13,土,清明,24,OFF SEASON,1.0,1.0,5.0,1.38,1.21,0.0,3,1.6,2.5,2.66,2.25,0,0,0,0
2024-04-14,日,清明,24,OFF SEASON,1.0,1.0,4.0,1.38,1.21,0.0,3,1.37,2.5,2.66,2.18,0,0,0,0
2024-04-15,月,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.74,0.0,3,1.0,2.5,2.66,2.05,0,0,0,0
2024-04-16,火,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.74,0.0,3,1.16,2.5,2.66,2.11,0,0,0,0
2024-04-17,水,清明,24,OFF SEASON,1.0,1.0,2.0,1.38,1.74,0.0,3,1.22,2.5,2.66,2.13,0,0,0,0
2024-04-18,木,清明,24,OFF SEASON,1.0,1.0,3.0,1.38,1.74,0.0,3,1.1,2.5,2.66,2.09,0,0,0,0
2024-04-19,金,穀雨,18,LOW SEASON,2.04,1.0,4.0,2.34,1.74,0.0,3,1.7,2.5,2.66,2.29,0,0,0,0
2024-04-20,土,穀雨,18,LOW SEASON,2.04,1.0,5.0,2.34,1.74,0.0,3,2.25,2.5,2.66,2.47,0,0,0,0
2024-04-21,日,穀雨,18,LOW SEASON,2.04,1.0,4.0,2.34,1.74,0.0,3,1.93,2.5,2.66,2.36,0,0,0,0
2024-04-22,月,穀雨,18,LOW SEASON,2.04,1.0,2.0,2.34,1.94,0.0,3,1.29,2.5,2.66,2.15,0,0,0,0
2024-04-23,火,穀雨,18,LOW SEASON,2.04,1.0,2.0,2.34,1.94,0.0,3,1.49,2.5,2.66,2.22,0,0,0,0
2024-04-24,水,穀雨,18,LOW SEASON,2.04,1.0,2.0,2.34,1.94,0.0,3,1.57,2.5,2.66,2.24,0,0,0,0
2024-04-25,木,穀雨,18,LOW SEASON,2.04,1.0,3.0,2.34,1.94,0.0,3,1.41,2.5,2.66,2.19,0,0,0,0
2024-04-26,金,穀雨,18,LOW SEASON,2.04,1.0,4.0,2.34,1.94,0.0,3,1.77,2.5,2.66,2.31,0,0,0,0
2024-04-27,土,穀雨,18,LOW SEASON,2.04,1.0,5.0,2.34,1.94,0.0,3,2.34,2.5,2.66,2.5,0,0,0,0
2024-04-28,日,穀雨,18,LOW SEASON,2.04,1.0,4.0,2.34,1.94,0.0,3,2.01,2.5,2.66,2.39,0,0,0,0
2024-04-29,月,穀雨,18,LOW SEASON,2.04,1.0,2.0,2.34,2.64,4.0,4,1.83,2.5,2.66,2.33,0,0,0,0
2024-04-30,火,穀雨,18,LOW SEASON,2.04,1.0,2.0,2.34,2.64,4.5,4,2.21,2.5,2.66,2.46,0,0,0,0
2024-05-01,水,穀雨,18,LOW SEASON,2.04,3.0,2.0,2.34,2.64,4.5,4,2.78,2.5,1.77,2.35,0,0,0,0
2024-05-02,木,穀雨,18,LOW SEASON,2.04,3.0,3.0,2.34,2.64,4.5,4,2.51,2.5,1.77,2.26,0,0,0,0
2024-05-03,金,穀雨,18,LOW SEASON,2.04,3.0,4.0,2.34,2.64,5.0,4,3.27,2.5,1.77,2.51,0,0,0,0
2024-05-04,土,穀雨,18,LOW SEASON,2.04,3.0,5.0,2.34,2.64,5.0,4,4.32,2.5,1.77,2.86,0,0,0,0
2024-05-05,日,立夏,13,FLOW SEASON,2.91,3.0,4.0,2.27,2.64,5.0,4,3.69,2.5,1.77,2.65,0,0,0,0
2024-05-06,月,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.0,4.5,4,2.15,2.5,1.77,2.14,0,0,0,0
2024-05-07,火,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.0,0.0,3,2.04,2.5,1.77,2.1,0,0,0,0
2024-05-08,水,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.0,0.0,3,2.15,2.5,1.77,2.14,0,0,0,0
2024-05-09,木,立夏,13,FLOW SEASON,2.91,3.0,3.0,2.27,2.0,0.0,3,1.94,2.5,1.77,2.07,0,0,0,0
2024-05-10,金,立夏,13,FLOW SEASON,2.91,3.0,4.0,2.27,2.0,0.0,3,2.43,2.5,1.77,2.23,0,0,0,0
2024-05-11,土,立夏,13,FLOW SEASON,2.91,3.0,5.0,2.27,2.0,0.0,3,3.22,2.5,1.77,2.5,0,0,0,0
2024-05-12,日,立夏,13,FLOW SEASON,2.91,3.0,4.0,2.27,2.0,0.0,3,2.77,2.5,1.77,2.35,0,0,0,0
2024-05-13,月,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.73,0.0,3,1.95,2.5,1.77,2.07,0,0,0,0
2024-05-14,火,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.73,0.0,3,2.25,2.5,1.77,2.17,0,0,0,0
2024-05-15,水,立夏,13,FLOW SEASON,2.91,3.0,2.0,2.27,2.73,0.0,3,2.38,2.5,1.77,2.22,0,0,0,0
2024-05-16,木,立夏,13,FLOW SEASON,2.91,3.0,3.0,2.27,2.73,0.0,3,2.14,2.5,1.77,2.14,0,0,0,0
2024-05-17,金,立夏,13,FLOW SEASON,2.91,3.0,4.0,2.27,2.73,0.0,3,2.68,2.5,1.77,2.32,0,0,0,0
2024-05-18,土,立夏,13,FLOW SEASON,2.91,3.0,5.0,2.27,2.73,0.0,3,3.55,2.5,1.77,2.61,0,0,0,0
2024-05-19,日,立夏,13,FLOW SEASON,2.91,3.0,4.0,2.27,2.73,0.0,3,3.05,2.5,1.77,2.44,0,0,0,0
2024-05-20,月,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,3.25,0.0,3,2.15,2.5,1.77,2.14,0,0,0,0
2024-05-21,火,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,3.25,0.0,3,2.48,2.5,1.77,2.25,0,0,0,0
2024-05-22,水,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,3.25,0.0,3,2.62,2.5,1.77,2.3,0,0,0,0
2024-05-23,木,小満,14,FLOW SEASON,2.74,3.0,3.0,2.56,3.25,0.0,3,2.36,2.5,1.77,2.21,0,0,0,0
2024-05-24,金,小満,14,FLOW SEASON,2.74,3.0,4.0,2.56,3.25,0.0,3,2.95,2.5,1.77,2.41,0,0,0,0
2024-05-25,土,小満,14,FLOW SEASON,2.74,3.0,5.0,2.56,3.25,0.0,3,3.91,2.5,1.77,2.73,0,0,0,0
2024-05-26,日,小満,14,FLOW SEASON,2.74,3.0,4.0,2.56,3.25,0.0,3,3.36,2.5,1.77,2.54,0,0,0,0
2024-05-27,月,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,2.2,0.0,3,1.9,2.5,1.77,2.06,0,0,0,0
2024-05-28,火,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,2.2,0.0,3,2.19,2.5,1.77,2.15,0,0,0,0
2024-05-29,水,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,2.2,0.0,3,2.31,2.5,1.77,2.19,0,0,0,0
2024-05-30,木,小満,14,FLOW SEASON,2.74,3.0,3.0,2.56,2.2,0.0,3,2.08,2.5,1.77,2.12,0,0,0,0
2024-05-31,金,小満,14,FLOW SEASON,2.74,3.0,4.0,2.56,2.2,0.0,3,2.6,2.5,1.77,2.29,0,0,0,0
2024-06-01,土,小満,14,FLOW SEASON,2.74,3.0,5.0,2.56,2.2,0.0,3,3.44,2.5,1.91,2.62,0,0,0,0
2024-06-02,日,小満,14,FLOW SEASON,2.74,3.0,4.0,2.56,2.2,0.0,3,2.96,2.5,1.91,2.46,0,0,0,0
2024-06-03,月,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,3.45,0.0,3,2.2,2.5,1.91,2.2,0,0,0,0
2024-06-04,火,小満,14,FLOW SEASON,2.74,3.0,2.0,2.56,3.45,0.0,3,2.53,2.5,1.91,2.31,0,0,0,0
2024-06-05,水,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.45,0.0,3,2.96,2.5,1.91,2.46,0,0,0,0
2024-06-06,木,芒種,10,HIGH SEASON,3.43,3.0,3.0,3.54,3.45,0.0,3,2.67,2.5,1.91,2.36,0,0,0,0
2024-06-07,金,芒種,10,HIGH SEASON,3.43,3.0,4.0,3.54,3.45,0.0,3,3.35,2.5,1.91,2.59,0,0,0,0
2024-06-08,土,芒種,10,HIGH SEASON,3.43,3.0,5.0,3.54,3.45,0.0,3,4.43,2.5,1.91,2.95,0,0,0,0
2024-06-09,日,芒種,10,HIGH SEASON,3.43,3.0,4.0,3.54,3.45,0.0,3,3.81,2.5,1.91,2.74,0,0,0,0
2024-06-10,月,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,2.53,2.5,1.91,2.31,0,0,0,0
2024-06-11,火,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,2.91,2.5,1.91,2.44,0,0,0,0
2024-06-12,水,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,3.07,2.5,1.91,2.49,0,0,0,0
2024-06-13,木,芒種,10,HIGH SEASON,3.43,3.0,3.0,3.54,3.82,0.0,3,2.77,2.5,1.91,2.39,0,0,0,0
2024-06-14,金,芒種,10,HIGH SEASON,3.43,3.0,4.0,3.54,3.82,4.0,4,3.61,2.5,1.91,2.67,0,0,0,0
2024-06-15,土,芒種,10,HIGH SEASON,3.43,3.0,5.0,3.54,3.82,4.5,4,4.93,2.5,1.91,3.11,0,0,0,0
2024-06-16,日,芒種,10,HIGH SEASON,3.43,3.0,4.0,3.54,3.82,4.5,4,4.24,2.5,1.91,2.88,0,0,0,0
2024-06-17,月,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,2.53,2.5,1.91,2.31,0,0,0,0
2024-06-18,火,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,2.91,2.5,1.91,2.44,0,0,0,0
2024-06-19,水,芒種,10,HIGH SEASON,3.43,3.0,2.0,3.54,3.82,0.0,3,3.07,2.5,1.91,2.49,0,0,0,0
2024-06-20,木,芒種,10,HIGH SEASON,3.43,3.0,3.0,3.54,3.82,0.0,3,2.77,2.5,1.91,2.39,0,0,0,0
2024-06-21,金,夏至,7,HIGH SEASON,3.96,3.0,4.0,3.92,3.82,0.0,3,3.6,2.5,1.91,2.67,0,0,0,0
2024-06-22,土,夏至,7,HIGH SEASON,3.96,3.0,5.0,3.92,3.82,0.0,3,4.76,2.5,1.91,3.06,0,0,0,0
2024-06-23,日,夏至,7,HIGH SEASON,3.96,3.0,4.0,3.92,3.82,0.0,3,4.09,2.5,1.91,2.83,0,0,0,0
2024-06-24,月,夏至,7,HIGH SEASON,3.96,3.0,2.0,3.92,3.72,0.0,3,2.6,2.5,1.91,2.34,0,0,0,0
2024-06-25,火,夏至,7,HIGH SEASON,3.96,3.0,2.0,3.92,3.72,0.0,3,3.0,2.5,1.91,2.47,0,0,0,0
2024-06-26,水,夏至,7,HIGH SEASON,3.96,3.0,2.0,3.92,3.72,0.0,3,3.16,2.5,1.91,2.52,0,0,0,0
2024-06-27,木,夏至,7,HIGH SEASON,3.96,3.0,3.0,3.92,3.72,0.0,3,2.85,2.5,1.91,2.42,0,0,0,0
2024-06-28,金,夏至,7,HIGH SEASON,3.96,3.0,4.0,3.92,3.72,0.0,3,3.57,2.5,1.91,2.66,0,0,0,0
2024-06-29,土,夏至,7,HIGH SEASON,3.96,3.0,5.0,3.92,3.72,0.0,3,4.72,2.5,1.91,3.04,0,0,0,0
2024-06-30,日,夏至,7,HIGH SEASON,3.96,3.0,4.0,3.92,3.72,0.0,3,4.06,2.5,1.91,2.82,0,0,0,0
2024-07-01,月,夏至,7,HIGH SEASON,3.96,4.0,2.0,3.92,3.61,0.0,3,2.81,2.5,1.61,2.31,0,0,0,0
2024-07-02,火,夏至,7,HIGH SEASON,3.96,4.0,2.0,3.92,3.61,0.0,3,3.24,2.5,1.61,2.45,0,0,0,0
2024-07-03,水,夏至,7,HIGH SEASON,3.96,4.0,2.0,3.92,3.61,0.0,3,3.42,2.5,1.61,2.51,0,0,0,0
2024-07-04,木,夏至,7,HIGH SEASON,3.96,4.0,3.0,3.92,3.61,0.0,3,3.08,2.5,1.61,2.4,0,0,0,0
2024-07-05,金,夏至,7,HIGH SEASON,3.96,4.0,4.0,3.92,3.61,0.0,3,3.86,2.5,1.61,2.66,0,0,0,0
2024-07-06,土,小暑,4,TOP SEASON,4.48,4.0,5.0,3.46,3.61,0.0,3,4.91,2.5,1.61,3.01,0,0,0,0
2024-07-07,日,小暑,4,TOP SEASON,4.48,4.0,4.0,3.46,3.61,0.0,3,4.22,2.5,1.61,2.78,0,0,0,0
2024-07-08,月,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.59,0.0,3,2.69,2.5,1.61,2.27,0,0,0,0
2024-07-09,火,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.59,0.0,3,3.11,2.5,1.61,2.41,0,0,0,0
2024-07-10,水,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.59,0.0,3,3.28,2.5,1.61,2.46,0,0,0,0
2024-07-11,木,小暑,4,TOP SEASON,4.48,4.0,3.0,3.46,3.59,0.0,3,2.96,2.5,1.61,2.36,0,0,0,0
2024-07-12,金,小暑,4,TOP SEASON,4.48,4.0,4.0,3.46,3.59,0.0,3,3.7,2.5,1.61,2.6,0,0,0,0
2024-07-13,土,小暑,4,TOP SEASON,4.48,4.0,5.0,3.46,3.59,0.0,3,4.89,2.5,1.61,3.0,0,0,0,0
2024-07-14,日,小暑,4,TOP SEASON,4.48,4.0,4.0,3.46,3.59,0.0,3,4.21,2.5,1.61,2.77,0,0,0,0
2024-07-15,月,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.56,0.0,3,2.69,2.5,1.61,2.27,0,0,0,0
2024-07-16,火,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.56,0.0,3,3.1,2.5,1.61,2.4,0,0,0,0
2024-07-17,水,小暑,4,TOP SEASON,4.48,4.0,2.0,3.46,3.56,0.0,3,3.27,2.5,1.61,2.46,0,0,0,0
2024-07-18,木,小暑,4,TOP SEASON,4.48,4.0,3.0,3.46,3.56,0.0,3,2.95,2.5,1.61,2.35,0,0,0,0
