date,weekday,sekki,level,season,season_pt,kf1_constant,weekday_idx,mp_sekki,l_count,d_count,total_count,grand_total
2025-05-14,水,立夏,15,FLOW SEASON,2.67,3.02,2.00,3.61,0,0,0,0
2025-05-15,木,立夏,15,FLOW SEASON,2.67,3.02,3.00,3.61,12,29,41,332640
2025-05-16,金,立夏,15,FLOW SEASON,2.67,3.02,4.00,3.61,15,30,45,354200
2025-05-17,土,立夏,15,FLOW SEASON,2.67,3.02,5.00,3.61,2,26,28,798490
2025-05-18,日,立夏,15,FLOW SEASON,2.67,3.02,4.00,3.61,37,15,52,461210
2025-05-19,月,立夏,15,FLOW SEASON,2.67,3.02,2.00,3.61,3,55,58,808190
2025-05-20,火,立夏,15,FLOW SEASON,2.67,3.02,2.00,3.61,24,31,55,423170
2025-05-21,水,小満,12,FLOW SEASON,3.17,3.02,2.00,3.90,0,0,0,0
2025-05-22,木,小満,12,FLOW SEASON,3.17,3.02,3.00,3.90,15,31,46,350320
2025-05-23,金,小満,12,FLOW SEASON,3.17,3.02,4.00,3.90,10,15,25,315640
2025-05-24,土,小満,12,FLOW SEASON,3.17,3.02,5.00,3.90,7,41,48,464380
2025-05-25,日,小満,12,FLOW SEASON,3.17,3.02,4.00,3.90,30,31,61,415060
2025-05-26,月,小満,12,FLOW SEASON,3.17,3.02,2.00,3.90,27,0,27,162800
2025-05-27,火,小満,12,FLOW SEASON,3.17,3.02,2.00,3.90,49,30,79,544800
2025-05-28,水,小満,12,FLOW SEASON,3.17,3.02,2.00,3.90,0,29,29,236500
2025-05-29,木,小満,12,FLOW SEASON,3.17,3.02,3.00,3.90,26,7,33,270040
2025-05-30,金,小満,12,FLOW SEASON,3.17,3.02,4.00,3.90,17,5,22,176770
2025-05-31,土,小満,12,FLOW SEASON,3.17,3.02,5.00,3.90,31,28,59,463390
2025-06-01,日,小満,12,FLOW SEASON,3.17,3.29,4.00,3.90,24,15,39,347710
2025-06-02,月,小満,12,FLOW SEASON,3.17,3.29,2.00,3.90,23,2,25,176000
2025-06-03,火,小満,12,FLOW SEASON,3.17,3.29,2.00,3.90,53,13,66,404250
2025-06-04,水,小満,12,FLOW SEASON,3.17,3.29,2.00,3.90,0,0,0,0
2025-06-05,木,小満,12,FLOW SEASON,3.17,3.29,3.00,3.90,26,0,26,243320
2025-06-06,金,芒種,9,HIGH SEASON,3.67,3.29,4.00,4.20,73,35,108,1106510
2025-06-07,土,芒種,9,HIGH SEASON,3.67,3.29,5.00,4.20,44,2,46,653520
2025-06-08,日,芒種,9,HIGH SEASON,3.67,3.29,4.00,4.20,0,0,0,783200
2025-06-09,月,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,0,0,0,708400
2025-06-10,火,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,5,8,13,196350
2025-06-11,水,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,0,26,26,559000
2025-06-12,木,芒種,9,HIGH SEASON,3.67,3.29,3.00,4.20,42,9,51,483890
2025-06-13,金,芒種,9,HIGH SEASON,3.67,3.29,4.00,4.20,22,4,26,199650
2025-06-14,土,芒種,9,HIGH SEASON,3.67,3.29,5.00,4.20,23,11,34,266880
2025-06-15,日,芒種,9,HIGH SEASON,3.67,3.29,4.00,4.20,16,11,27,295600
2025-06-16,月,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,18,4,22,164560
2025-06-17,火,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,33,5,38,294580
2025-06-18,水,芒種,9,HIGH SEASON,3.67,3.29,2.00,4.20,0,0,0,0
2025-06-19,木,芒種,9,HIGH SEASON,3.67,3.29,3.00,4.20,55,0,55,490050
2025-06-20,金,芒種,9,HIGH SEASON,3.67,3.29,4.00,4.20,19,0,19,127160
2025-06-21,土,夏至,3,TOP SEASON,4.67,3.29,5.00,4.44,44,4,48,1340240
2025-06-22,日,夏至,3,TOP SEASON,4.67,3.29,4.00,4.44,24,12,36,303320
2025-06-23,月,夏至,3,TOP SEASON,4.67,3.29,2.00,4.44,23,8,31,238150
2025-06-24,火,夏至,3,TOP SEASON,4.67,3.29,2.00,4.44,22,13,35,297990
2025-06-25,水,夏至,3,TOP SEASON,4.67,3.29,2.00,4.44,0,0,0,0
2025-06-26,木,夏至,3,TOP SEASON,4.67,3.29,3.00,4.44,23,43,66,649650
2025-06-27,金,夏至,3,TOP SEASON,4.67,3.29,4.00,4.44,28,31,59,574690
2025-06-28,土,夏至,3,TOP SEASON,4.67,3.29,5.00,4.44,15,38,53,717840
2025-06-29,日,夏至,3,TOP SEASON,4.67,3.29,4.00,4.44,23,24,47,559980
2025-06-30,月,夏至,3,TOP SEASON,4.67,3.29,2.00,4.44,34,0,34,149820
2025-07-01,火,夏至,3,TOP SEASON,4.67,3.77,2.00,4.44,15,10,25,261390
2025-07-02,水,夏至,3,TOP SEASON,4.67,3.77,2.00,4.44,0,63,63,892580
2025-07-03,木,夏至,3,TOP SEASON,4.67,3.77,3.00,4.44,13,5,18,129360
2025-07-04,金,夏至,3,TOP SEASON,4.67,3.77,4.00,4.44,31,19,50,443980
2025-07-05,土,夏至,3,TOP SEASON,4.67,3.77,5.00,4.44,20,22,42,506330
2025-07-06,日,夏至,3,TOP SEASON,4.67,3.77,4.00,4.44,0,0,0,1140500
2025-07-07,月,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,19,17,36,515560
2025-07-08,火,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,0,0,0,0
2025-07-09,水,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,0,0,0,0
2025-07-10,木,小暑,4,TOP SEASON,4.50,3.77,3.00,4.41,22,19,41,544300
2025-07-11,金,小暑,4,TOP SEASON,4.50,3.77,4.00,4.41,24,8,32,247060
2025-07-12,土,小暑,4,TOP SEASON,4.50,3.77,5.00,4.41,18,19,37,417450
2025-07-13,日,小暑,4,TOP SEASON,4.50,3.77,4.00,4.41,24,15,39,355690
2025-07-14,月,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,34,4,38,262610
2025-07-15,火,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,26,0,26,184770
2025-07-16,水,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,0,91,91,1927630
2025-07-17,木,小暑,4,TOP SEASON,4.50,3.77,3.00,4.41,0,0,0,0
2025-07-18,金,小暑,4,TOP SEASON,4.50,3.77,4.00,4.41,19,11,30,367260
2025-07-19,土,小暑,4,TOP SEASON,4.50,3.77,5.00,4.41,21,23,44,502680
2025-07-20,日,小暑,4,TOP SEASON,4.50,3.77,4.00,4.41,46,18,64,547560
2025-07-21,月,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,26,18,44,474020
2025-07-22,火,小暑,4,TOP SEASON,4.50,3.77,2.00,4.41,19,7,26,270040
2025-07-23,水,大暑,10,HIGH SEASON,3.50,3.77,2.00,4.01,0,0,0,0
2025-07-24,木,大暑,10,HIGH SEASON,3.50,3.77,3.00,4.01,12,6,18,202650
2025-07-25,金,大暑,10,HIGH SEASON,3.50,3.77,4.00,4.01,20,41,61,799830
2025-07-26,土,大暑,10,HIGH SEASON,3.50,3.77,5.00,4.01,8,16,24,377270
2025-07-27,日,大暑,10,HIGH SEASON,3.50,3.77,4.00,4.01,18,2,20,167530
2025-07-28,月,大暑,10,HIGH SEASON,3.50,3.77,2.00,4.01,14,22,36,390850
2025-07-29,火,大暑,10,HIGH SEASON,3.50,3.77,2.00,4.01,14,6,20,185900
2025-07-30,水,大暑,10,HIGH SEASON,3.50,3.77,2.00,4.01,0,0,0,0
2025-07-31,木,大暑,10,HIGH SEASON,3.50,3.77,3.00,4.01,0,37,37,410000
2025-08-01,金,大暑,10,HIGH SEASON,3.50,4.47,4.00,4.01,23,91,114,1485190
2025-08-02,土,大暑,10,HIGH SEASON,3.50,4.47,5.00,4.01,0,12,12,177430
2025-08-03,日,大暑,10,HIGH SEASON,3.50,4.47,4.00,4.01,9,21,30,388080
2025-08-04,月,大暑,10,HIGH SEASON,3.50,4.47,2.00,4.01,27,10,37,293400
2025-08-05,火,大暑,10,HIGH SEASON,3.50,4.47,2.00,4.01,11,10,21,238040
2025-08-06,水,大暑,10,HIGH SEASON,3.50,4.47,2.00,4.01,0,0,0,0
2025-08-07,木,立秋,1,TOP SEASON,5.00,4.47,3.00,4.74,21,13,34,371580
2025-08-08,金,立秋,1,TOP SEASON,5.00,4.47,4.00,4.74,13,15,28,322740
2025-08-09,土,立秋,1,TOP SEASON,5.00,4.47,5.00,4.74,21,14,35,369790
2025-08-10,日,立秋,1,TOP SEASON,5.00,4.47,4.00,4.74,15,42,57,662230
2025-08-11,月,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,26,24,50,610960
2025-08-12,火,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,19,22,41,452710
2025-08-13,水,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,0,0,0,0
2025-08-14,木,立秋,1,TOP SEASON,5.00,4.47,3.00,4.74,23,19,42,419320
2025-08-15,金,立秋,1,TOP SEASON,5.00,4.47,4.00,4.74,11,21,32,376270
2025-08-16,土,立秋,1,TOP SEASON,5.00,4.47,5.00,4.74,13,23,36,431760
2025-08-17,日,立秋,1,TOP SEASON,5.00,4.47,4.00,4.74,12,21,33,383950
2025-08-18,月,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,22,13,35,337130
2025-08-19,火,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,0,0,0,0
2025-08-20,水,立秋,1,TOP SEASON,5.00,4.47,2.00,4.74,0,0,0,0
2025-08-21,木,立秋,1,TOP SEASON,5.00,4.47,3.00,4.74,24,6,30,239120
2025-08-22,金,立秋,1,TOP SEASON,5.00,4.47,4.00,4.74,15,33,48,676280
2025-08-23,土,処暑,7,HIGH SEASON,4.00,4.47,5.00,4.34,24,24,48,581170
2025-08-24,日,処暑,7,HIGH SEASON,4.00,4.47,4.00,4.34,14,16,30,361860
2025-08-25,月,処暑,7,HIGH SEASON,4.00,4.47,2.00,4.34,21,12,33,244420
2025-08-26,火,処暑,7,HIGH SEASON,4.00,4.47,2.00,4.34,16,0,16,107910
2025-08-27,水,処暑,7,HIGH SEASON,4.00,4.47,2.00,4.34,0,0,0,0
2025-08-28,木,処暑,7,HIGH SEASON,4.00,4.47,3.00,4.34,14,23,37,402500
2025-08-29,金,処暑,7,HIGH SEASON,4.00,4.47,4.00,4.34,43,0,43,332000
2025-08-30,土,処暑,7,HIGH SEASON,4.00,4.47,5.00,4.34,18,19,37,461430
2025-08-31,日,処暑,7,HIGH SEASON,4.00,4.47,4.00,4.34,19,9,28,308680
2025-09-01,月,処暑,7,HIGH SEASON,4.00,3.89,2.00,4.34,19,11,30,268580
2025-09-02,火,処暑,7,HIGH SEASON,4.00,3.89,2.00,4.34,15,0,15,81830
2025-09-03,水,処暑,7,HIGH SEASON,4.00,3.89,2.00,4.34,0,0,0,0
2025-09-04,木,処暑,7,HIGH SEASON,4.00,3.89,3.00,4.34,18,2,20,159390
2025-09-05,金,処暑,7,HIGH SEASON,4.00,3.89,4.00,4.34,14,9,23,239800
2025-09-06,土,処暑,7,HIGH SEASON,4.00,3.89,5.00,4.34,9,0,9,352380
2025-09-07,日,白露,2,TOP SEASON,4.83,3.89,4.00,4.55,22,18,40,442420
2025-09-08,月,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,16,2,18,123200
2025-09-09,火,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,43,12,55,421420
2025-09-10,水,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,0,0,0,0
2025-09-11,木,白露,2,TOP SEASON,4.83,3.89,3.00,4.55,8,49,57,547200
2025-09-12,金,白露,2,TOP SEASON,4.83,3.89,4.00,4.55,23,22,45,394730
2025-09-13,土,白露,2,TOP SEASON,4.83,3.89,5.00,4.55,60,21,81,860730
2025-09-14,日,白露,2,TOP SEASON,4.83,3.89,4.00,4.55,51,19,70,790940
2025-09-15,月,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,16,15,31,414150
2025-09-16,火,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,0,0,0,0
2025-09-17,水,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,0,0,0,0
2025-09-18,木,白露,2,TOP SEASON,4.83,3.89,3.00,4.55,25,8,33,306950
2025-09-19,金,白露,2,TOP SEASON,4.83,3.89,4.00,4.55,37,3,40,253320
2025-09-20,土,白露,2,TOP SEASON,4.83,3.89,5.00,4.55,26,11,37,367260
2025-09-21,日,白露,2,TOP SEASON,4.83,3.89,4.00,4.55,27,6,33,315480
2025-09-22,月,白露,2,TOP SEASON,4.83,3.89,2.00,4.55,10,22,32,366750
2025-09-23,火,秋分,5,TOP SEASON,4.33,3.89,2.00,4.36,20,23,43,457120
2025-09-24,水,秋分,5,TOP SEASON,4.33,3.89,2.00,4.36,0,0,0,0
2025-09-25,木,秋分,5,TOP SEASON,4.33,3.89,3.00,4.36,15,0,15,98880
2025-09-26,金,秋分,5,TOP SEASON,4.33,3.89,4.00,4.36,23,18,41,379260
2025-09-27,土,秋分,5,TOP SEASON,4.33,3.89,5.00,4.36,27,18,45,448910
2025-09-28,日,秋分,5,TOP SEASON,4.33,3.89,4.00,4.36,0,0,0,507070
2025-09-29,月,秋分,5,TOP SEASON,4.33,3.89,2.00,4.36,17,10,27,249800
2025-09-30,火,秋分,5,TOP SEASON,4.33,3.89,2.00,4.36,0,0,0,0
2025-10-01,水,秋分,5,TOP SEASON,4.33,3.68,2.00,4.36,0,0,0,0
2025-10-02,木,秋分,5,TOP SEASON,4.33,3.68,3.00,4.36,16,21,37,568270
2025-10-03,金,秋分,5,TOP SEASON,4.33,3.68,4.00,4.36,8,23,31,376450
2025-10-04,土,秋分,5,TOP SEASON,4.33,3.68,5.00,4.36,16,17,33,374780
2025-10-05,日,秋分,5,TOP SEASON,4.33,3.68,4.00,4.36,21,29,50,534680
2025-10-06,月,秋分,5,TOP SEASON,4.33,3.68,2.00,4.36,11,4,15,113190
2025-10-07,火,秋分,5,TOP SEASON,4.33,3.68,2.00,4.36,8,16,24,216090
2025-10-08,水,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,0,0,0,0
2025-10-09,木,寒露,6,HIGH SEASON,4.17,3.68,3.00,4.36,14,0,14,88260
2025-10-10,金,寒露,6,HIGH SEASON,4.17,3.68,4.00,4.36,26,11,37,323890
2025-10-11,土,寒露,6,HIGH SEASON,4.17,3.68,5.00,4.36,47,21,68,660070
2025-10-12,日,寒露,6,HIGH SEASON,4.17,3.68,4.00,4.36,6,0,6,689550
2025-10-13,月,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,25,13,38,347760
2025-10-14,火,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,0,0,0,0
2025-10-15,水,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,0,0,0,0
2025-10-16,木,寒露,6,HIGH SEASON,4.17,3.68,3.00,4.36,39,25,64,529560
2025-10-17,金,寒露,6,HIGH SEASON,4.17,3.68,4.00,4.36,15,16,31,352230
2025-10-18,土,寒露,6,HIGH SEASON,4.17,3.68,5.00,4.36,9,12,21,287260
2025-10-19,日,寒露,6,HIGH SEASON,4.17,3.68,4.00,4.36,0,0,0,687600
2025-10-20,月,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,8,18,26,311060
2025-10-21,火,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,16,4,20,160820
2025-10-22,水,寒露,6,HIGH SEASON,4.17,3.68,2.00,4.36,0,32,32,320000
2025-10-23,木,霜降,16,LOW SEASON,2.50,3.68,3.00,3.48,26,6,32,233230
2025-10-24,金,霜降,16,LOW SEASON,2.50,3.68,4.00,3.48,36,2,38,188510
2025-10-25,土,霜降,16,LOW SEASON,2.50,3.68,5.00,3.48,10,20,30,420940
2025-10-26,日,霜降,16,LOW SEASON,2.50,3.68,4.00,3.48,19,23,42,549270
2025-10-27,月,霜降,16,LOW SEASON,2.50,3.68,2.00,3.48,12,6,18,140140
2025-10-28,火,霜降,16,LOW SEASON,2.50,3.68,2.00,3.48,0,0,0,0
2025-10-29,水,霜降,16,LOW SEASON,2.50,3.68,2.00,3.48,0,0,0,0
2025-10-30,木,霜降,16,LOW SEASON,2.50,3.68,3.00,3.48,8,0,8,55440
2025-10-31,金,霜降,16,LOW SEASON,2.50,3.68,4.00,3.48,17,9,26,286570
2025-11-01,土,霜降,16,LOW SEASON,2.50,2.71,5.00,3.48,3,16,19,210430
2025-11-02,日,霜降,16,LOW SEASON,2.50,2.71,4.00,3.48,0,18,18,222090
2025-11-03,月,霜降,16,LOW SEASON,2.50,2.71,2.00,3.48,20,14,34,347380
2025-11-04,火,霜降,16,LOW SEASON,2.50,2.71,2.00,3.48,6,7,13,126390
2025-11-05,水,霜降,16,LOW SEASON,2.50,2.71,2.00,3.48,0,0,0,0
2025-11-06,木,霜降,16,LOW SEASON,2.50,2.71,3.00,3.48,38,0,38,201960
2025-11-07,金,立冬,11,FLOW SEASON,3.33,2.71,4.00,3.93,15,12,27,361630
2025-11-08,土,立冬,11,FLOW SEASON,3.33,2.71,5.00,3.93,14,64,78,847400
2025-11-09,日,立冬,11,FLOW SEASON,3.33,2.71,4.00,3.93,18,0,18,143300
2025-11-10,月,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,20,4,24,229450
2025-11-11,火,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,0,86,86,1343250
2025-11-12,水,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,0,0,0,0
2025-11-13,木,立冬,11,FLOW SEASON,3.33,2.71,3.00,3.93,27,4,31,195530
2025-11-14,金,立冬,11,FLOW SEASON,3.33,2.71,4.00,3.93,40,12,52,321552
2025-11-15,土,立冬,11,FLOW SEASON,3.33,2.71,5.00,3.93,4,66,70,845060
2025-11-16,日,立冬,11,FLOW SEASON,3.33,2.71,4.00,3.93,9,6,15,165550
2025-11-17,月,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,23,9,32,206590
2025-11-18,火,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,0,0,0,0
2025-11-19,水,立冬,11,FLOW SEASON,3.33,2.71,2.00,3.93,0,0,0,0
2025-11-20,木,立冬,11,FLOW SEASON,3.33,2.71,3.00,3.93,15,3,18,303350
2025-11-21,金,立冬,11,FLOW SEASON,3.33,2.71,4.00,3.93,22,9,31,336050
2025-11-22,土,小雪,14,FLOW SEASON,2.83,2.71,5.00,3.62,0,0,0,399000
2025-11-23,日,小雪,14,FLOW SEASON,2.83,2.71,4.00,3.62,27,22,49,553630
2025-11-24,月,小雪,14,FLOW SEASON,2.83,2.71,2.00,3.62,13,7,20,197340
2025-11-25,火,小雪,14,FLOW SEASON,2.83,2.71,2.00,3.62,0,0,0,0
2025-11-26,水,小雪,14,FLOW SEASON,2.83,2.71,2.00,3.62,0,0,0,0
2025-11-27,木,小雪,14,FLOW SEASON,2.83,2.71,3.00,3.62,8,8,16,162560
2025-11-28,金,小雪,14,FLOW SEASON,2.83,2.71,4.00,3.62,31,4,35,185840
2025-11-29,土,小雪,14,FLOW SEASON,2.83,2.71,5.00,3.62,15,62,77,871820
2025-11-30,日,小雪,14,FLOW SEASON,2.83,2.71,4.00,3.62,4,6,10,145310
2025-12-01,月,小雪,14,FLOW SEASON,2.83,3.39,2.00,3.62,33,2,35,551452
2025-12-02,火,小雪,14,FLOW SEASON,2.83,3.39,2.00,3.62,20,4,24,162558
2025-12-03,水,小雪,14,FLOW SEASON,2.83,3.39,2.00,3.62,0,0,0,0
2025-12-04,木,小雪,14,FLOW SEASON,2.83,3.39,3.00,3.62,6,0,6,33660
2025-12-05,金,小雪,14,FLOW SEASON,2.83,3.39,4.00,3.62,11,2,13,100650
2025-12-06,土,小雪,14,FLOW SEASON,2.83,3.39,5.00,3.62,8,0,8,1067520
2025-12-07,日,大雪,13,FLOW SEASON,3.00,3.39,4.00,3.79,39,6,45,275500
2025-12-08,月,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,9,2,11,82720
2025-12-09,火,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,0,0,0,0
2025-12-10,水,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,0,0,0,0
2025-12-11,木,大雪,13,FLOW SEASON,3.00,3.39,3.00,3.79,4,17,21,392350
2025-12-12,金,大雪,13,FLOW SEASON,3.00,3.39,4.00,3.79,12,23,35,450350
2025-12-13,土,大雪,13,FLOW SEASON,3.00,3.39,5.00,3.79,15,16,31,514500
2025-12-14,日,大雪,13,FLOW SEASON,3.00,3.39,4.00,3.79,0,0,0,855750
2025-12-15,月,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,0,4,4,50270
2025-12-16,火,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,10,17,27,324830
2025-12-17,水,大雪,13,FLOW SEASON,3.00,3.39,2.00,3.79,0,0,0,0
2025-12-18,木,大雪,13,FLOW SEASON,3.00,3.39,3.00,3.79,11,36,47,557010
2025-12-19,金,大雪,13,FLOW SEASON,3.00,3.39,4.00,3.79,14,8,22,238140
2025-12-20,土,大雪,13,FLOW SEASON,3.00,3.39,5.00,3.79,25,24,49,680130
2025-12-21,日,大雪,13,FLOW SEASON,3.00,3.39,4.00,3.79,20,25,45,671220
2025-12-22,月,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,9,10,19,275110
2025-12-23,火,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,14,24,38,605110
2025-12-24,水,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,26,28,54,808170
2025-12-25,木,冬至,8,HIGH SEASON,3.83,3.39,3.00,4.32,35,35,70,1011770
2025-12-26,金,冬至,8,HIGH SEASON,3.83,3.39,4.00,4.32,14,26,40,662872
2025-12-27,土,冬至,8,HIGH SEASON,3.83,3.39,5.00,4.32,0,0,0,0
2025-12-28,日,冬至,8,HIGH SEASON,3.83,3.39,4.00,4.32,0,0,0,0
2025-12-29,月,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,0,0,0,0
2025-12-30,火,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,0,0,0,0
2025-12-31,水,冬至,8,HIGH SEASON,3.83,3.39,2.00,4.32,0,0,0,1706000
2026-01-01,木,冬至,8,HIGH SEASON,3.83,2.31,3.00,4.32,0,0,0,0
2026-01-02,金,冬至,8,HIGH SEASON,3.83,2.31,4.00,4.32,0,0,0,0
2026-01-03,土,冬至,8,HIGH SEASON,3.83,2.31,5.00,4.32,0,0,0,0
2026-01-04,日,冬至,8,HIGH SEASON,3.83,2.31,4.00,4.32,17,14,31,359850
2026-01-05,月,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,8,8,16,168410
2026-01-06,火,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,0,0,0,0
2026-01-07,水,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,0,0,0,0
2026-01-08,木,小寒,23,OFF SEASON,1.33,2.31,3.00,2.77,9,6,15,150480
2026-01-09,金,小寒,23,OFF SEASON,1.33,2.31,4.00,2.77,5,16,21,259200
2026-01-10,土,小寒,23,OFF SEASON,1.33,2.31,5.00,2.77,5,10,15,154550
2026-01-11,日,小寒,23,OFF SEASON,1.33,2.31,4.00,2.77,13,4,17,358310
2026-01-12,月,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,39,4,43,418060
2026-01-13,火,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,0,0,0,0
2026-01-14,水,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,0,0,0,0
2026-01-15,木,小寒,23,OFF SEASON,1.33,2.31,3.00,2.77,2,2,4,44000
2026-01-16,金,小寒,23,OFF SEASON,1.33,2.31,4.00,2.77,11,9,20,238370
2026-01-17,土,小寒,23,OFF SEASON,1.33,2.31,5.00,2.77,0,0,0,400000
2026-01-18,日,小寒,23,OFF SEASON,1.33,2.31,4.00,2.77,0,0,0,393030
2026-01-19,月,小寒,23,OFF SEASON,1.33,2.31,2.00,2.77,27,12,39,283430
2026-01-20,火,大寒,20,LOW SEASON,1.83,2.31,2.00,3.00,0,0,0,0
2026-01-21,水,大寒,20,LOW SEASON,1.83,2.31,2.00,3.00,0,0,0,0
2026-01-22,木,大寒,20,LOW SEASON,1.83,2.31,3.00,3.00,10,0,10,63690
2026-01-23,金,大寒,20,LOW SEASON,1.83,2.31,4.00,3.00,9,10,19,263230
2026-01-24,土,大寒,20,LOW SEASON,1.83,2.31,5.00,3.00,0,0,0,400000
2026-01-25,日,大寒,20,LOW SEASON,1.83,2.31,4.00,3.00,0,0,0,425500
2026-01-26,月,大寒,20,LOW SEASON,1.83,2.31,2.00,3.00,23,0,23,109860
2026-01-27,火,大寒,20,LOW SEASON,1.83,2.31,2.00,3.00,0,0,0,0
2026-01-28,水,大寒,20,LOW SEASON,1.83,2.31,2.00,3.00,0,0,0,0
2026-01-29,木,大寒,20,LOW SEASON,1.83,2.31,3.00,3.00,16,6,22,189220
2026-01-30,金,大寒,20,LOW SEASON,1.83,2.31,4.00,3.00,3,2,5,47630
2026-01-31,土,大寒,20,LOW SEASON,1.83,2.31,5.00,3.00,41,14,55,443210
