電子マネー１,7,250

店舗合計,91,756,112


============================================================
■ THE GARDEN SAPPORO                 HOKKAIDO GRILLE
============================================================

【月別×決済カテゴリ別クロス集計】
年月,Alipay+,J-Coin Pay,JCB,MasterCard,PayPay,QUICPay,VISA,WAON,WeChat Pay,au PAY,d払い,iD,nanaco,アメリカン・エキスプレス,ダイナースクラブ,メルペイ,交通系電子マネー,楽天Edy,銀聯,月計
2024-11,1700.0,0.0,1129900.0,824080.0,185890.0,4440.0,2518429.0,500.0,29030.0,45690.0,207250.0,12280.0,0.0,428845.0,82722.0,4720.0,3350.0,0.0,0.0,5478826.0
2024-12,4300.0,0.0,2432272.0,1260880.0,508853.0,4470.0,5409733.0,9310.0,7750.0,65090.0,66070.0,30060.0,0.0,1321050.0,238208.0,2750.0,5500.0,0.0,0.0,11366296.0
2025-01,9250.0,0.0,1443376.0,912205.0,143320.0,4520.0,3065201.0,8030.0,94380.0,24060.0,122634.0,4120.0,0.0,763873.0,43390.0,10455.0,1500.0,0.0,7040.0,6657354.0
2025-02,46820.0,0.0,1404804.0,921876.0,174670.0,350.0,4076253.0,4700.0,12510.0,47690.0,167260.0,24870.0,0.0,705839.0,163680.0,0.0,7870.0,350.0,0.0,7759542.0
2025-03,2750.0,0.0,1641808.0,916605.0,236194.0,6350.0,3171434.0,3520.0,49940.0,15290.0,162980.0,6920.0,0.0,657358.0,38060.0,350.0,24240.0,0.0,0.0,6933799.0
2025-04,0.0,0.0,1146665.0,714145.0,193490.0,21120.0,2704449.0,1750.0,0.0,7040.0,110220.0,19640.0,0.0,388320.0,56550.0,0.0,0.0,3300.0,0.0,5366689.0
2025-05,0.0,0.0,1420480.0,1008252.0,216350.0,700.0,3967376.0,3520.0,0.0,18540.0,67070.0,21290.0,0.0,394490.0,240700.0,2750.0,1050.0,0.0,0.0,7362568.0
2025-06,0.0,0.0,1233268.0,865806.0,428100.0,16830.0,3494105.0,5500.0,0.0,24880.0,91480.0,8040.0,4510.0,455135.0,69300.0,3520.0,24750.0,0.0,0.0,6725224.0
2025-07,0.0,0.0,1355350.0,850880.0,366210.0,29050.0,4445811.0,12500.0,0.0,12270.0,81490.0,63820.0,0.0,583030.0,46210.0,0.0,2750.0,0.0,0.0,7849371.0
2025-08,0.0,7760.0,984870.0,611620.0,341250.0,13310.0,4060306.0,3520.0,0.0,26310.0,100120.0,20070.0,0.0,1218644.0,134755.0,2750.0,0.0,0.0,0.0,7525285.0
2025-09,44000.0,0.0,962260.0,786430.0,205660.0,9020.0,2512910.0,4840.0,0.0,21520.0,136720.0,5450.0,0.0,834776.0,337870.0,5610.0,2750.0,0.0,0.0,5869816.0
2025-10,0.0,0.0,1333120.0,1453200.0,117820.0,3520.0,3312640.0,2750.0,0.0,17820.0,101350.0,2750.0,0.0,349090.0,90560.0,0.0,0.0,0.0,0.0,6784620.0
合計,108820.0,7760.0,16488173.0,11125979.0,3117807.0,113680.0,42738647.0,60440.0,193610.0,326200.0,1414644.0,219310.0,4510.0,8100450.0,1542005.0,32905.0,73760.0,3650.0,7040.0,85679390.0

【決済カテゴリ別合計】
VISA,42,738,647
JCB,16,488,173
MasterCard,11,125,979
アメリカン・エキスプレス,8,100,450
PayPay,3,117,807
ダイナースクラブ,1,542,005
d払い,1,414,644
au PAY,326,200
iD,219,310
WeChat Pay,193,610
QUICPay,113,680
Alipay+,108,820
交通系電子マネー,73,760
WAON,60,440
メルペイ,32,905
J-Coin Pay,7,760
銀聯,7,040
nanaco,4,510
楽天Edy,3,650

店舗合計,85,679,390


============================================================
■ ヌーベルプース大倉山 - REPOS
============================================================

【月別×決済カテゴリ別クロス集計】
年月,Alipay,Alipay+,J-Coin Pay,JCB,MUFGカード,MasterCard,PayPay,QUICPay,VISA,WAON,WeChat Pay,au PAY,d払い,iD,nanaco,その他クレジット,アメリカン・エキスプレス,ダイナースクラブ,メルペイ,交通系電子マネー,楽天Edy,月計
2024-11,0.0,0.0,0.0,859397.0,308975.0,531332.0,130715.0,9915.0,1499610.0,7700.0,0.0,35370.0,138345.0,25570.0,1900.0,708900.0,238457.0,6000.0,0.0,9050.0,3600.0,4514836.0
2024-12,12320.0,0.0,0.0,1111478.0,605560.0,1006425.0,330175.0,4550.0,1792391.0,7850.0,11310.0,10870.0,99700.0,163865.0,3050.0,266400.0,1434801.0,68646.0,1700.0,35240.0,1350.0,6967681.0
2025-01,0.0,34100.0,0.0,580305.0,180435.0,648383.0,183740.0,11020.0,1442965.0,26420.0,3450.0,9400.0,38720.0,22620.0,10100.0,142750.0,502155.0,39540.0,2250.0,49520.0,5800.0,3933673.0
2025-02,0.0,0.0,2000.0,1214035.0,541930.0,849249.0,204085.0,12370.0,1296542.0,25750.0,1150.0,29670.0,65860.0,20420.0,7100.0,69740.0,491330.0,56610.0,1870.0,69265.0,3900.0,4962876.0
2025-03,0.0,1350.0,0.0,693889.0,439866.0,1002179.0,272452.0,77200.0,1591642.0,8350.0,7500.0,25660.0,94186.0,15550.0,900.0,284970.0,381779.0,81255.0,20005.0,19900.0,3300.0,5021933.0
2025-04,0.0,0.0,0.0,718790.0,673880.0,438587.0,235740.0,31800.0,1572891.0,10200.0,9570.0,60240.0,67930.0,8800.0,3450.0,223760.0,340530.0,111700.0,0.0,24390.0,1900.0,4534158.0
2025-05,0.0,1500.0,1900.0,1406065.0,826260.0,450370.0,479710.0,36370.0,938110.0,48101.0,0.0,27650.0,73610.0,39250.0,2450.0,77950.0,316200.0,136290.0,6400.0,52440.0,4320.0,4924946.0
2025-06,0.0,450.0,0.0,899180.0,782380.0,259090.0,283300.0,52820.0,1125790.0,15650.0,450.0,12320.0,68250.0,14600.0,4450.0,35420.0,276670.0,41900.0,11990.0,32590.0,600.0,3917900.0
2025-07,0.0,900.0,0.0,1211100.0,648060.0,934230.0,325830.0,33850.0,1843360.0,26940.0,4050.0,11250.0,155510.0,14300.0,1950.0,94380.0,555295.0,0.0,0.0,35590.0,4700.0,5901295.0
2025-08,0.0,3600.0,0.0,1430080.0,1428950.0,600400.0,338200.0,75460.0,2091210.0,32160.0,450.0,13820.0,115250.0,28720.0,3850.0,56100.0,556580.0,116610.0,2700.0,45950.0,5700.0,6945790.0
2025-09,28600.0,500.0,0.0,1466540.0,163230.0,399590.0,198420.0,23450.0,1971316.0,13100.0,2300.0,13750.0,90754.0,21470.0,3150.0,22420.0,549770.0,61280.0,1050.0,34990.0,3200.0,5068880.0
2025-10,0.0,178860.0,0.0,1316590.0,491290.0,785660.0,179520.0,20950.0,2376100.0,17900.0,2100.0,9200.0,21500.0,17050.0,6320.0,0.0,224800.0,97340.0,36460.0,25300.0,4750.0,5811690.0
合計,40920.0,221260.0,3900.0,12907449.0,7090816.0,7905495.0,3161887.0,389755.0,19541927.0,240121.0,42330.0,259200.0,1029615.0,392215.0,48670.0,1982790.0,5868367.0,817171.0,84425.0,434225.0,43120.0,62505658.0

【決済カテゴリ別合計】
VISA,19,541,927
JCB,12,907,449
MasterCard,7,905,495
MUFGカード,7,090,816
アメリカン・エキスプレス,5,868,367
PayPay,3,161,887
その他クレジット,1,982,790
d払い,1,029,615
ダイナースクラブ,817,171
交通系電子マネー,434,225
iD,392,215
QUICPay,389,755
au PAY,259,200
WAON,240,121
Alipay+,221,260
メルペイ,84,425
nanaco,48,670
楽天Edy,43,120
WeChat Pay,42,330
Alipay,40,920
J-Coin Pay,3,900

店舗合計,62,505,658


============================================================
■ LA BRIQUE SAPPORO Akarenga Terrace
============================================================

【月別×決済カテゴリ別クロス集計】
年月,DinersClub,JCB,QUICPay,"VIsa,MasterCard",d払い,iD,その他電子マネー,アメリカン・エキスプレス,月計
2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,113740.0,378990.0,0.0,2587830.0,52844.0,0.0,12980.0,460770.0,3607154.0
2025-07,116160.0,663526.0,0.0,3643680.0,6490.0,24970.0,28820.0,781220.0,5264866.0
2025-08,114012.0,1073720.0,0.0,4107490.0,0.0,4400.0,94430.0,472192.0,5866244.0
2025-09,201750.0,846606.0,0.0,2288100.0,20262.0,0.0,84348.0,1058240.0,4499306.0
2025-10,240490.0,782372.0,13970.0,1901110.0,0.0,4400.0,65510.0,485161.0,3493013.0
合計,786152.0,3745214.0,13970.0,14528210.0,79596.0,33770.0,286088.0,3257583.0,22730583.0

【決済カテゴリ別合計】
VIsa,MasterCard,14,528,210
JCB,3,745,214
アメリカン・エキスプレス,3,257,583
DinersClub,786,152
その他電子マネー,286,088
d払い,79,596
iD,33,770
QUICPay,13,970

店舗合計,22,730,583


============================================================
■ カフェ セレステ
============================================================

【月別×決済カテゴリ別クロス集計】
年月,Alipay,Alipay+,DISCOVER,J-Coin Pay,JCB,MUFGカード,MasterCard,PayPay,QUICPay,VISA,WAON,WeChat Pay,au PAY,d払い,iD,nanaco,その他クレジット,アメリカン・エキスプレス,ダイナースクラブ,メルペイ,交通系電子マネー,楽天Edy,月計
2024-11,0.0,1600.0,0.0,950.0,20650.0,2600.0,49850.0,148360.0,7600.0,92000.0,9250.0,1700.0,16100.0,29670.0,24870.0,3750.0,0.0,35250.0,350.0,3050.0,48970.0,3500.0,500070.0
2024-12,800.0,20870.0,0.0,0.0,17800.0,17500.0,61150.0,134590.0,9600.0,142810.0,8500.0,10750.0,7150.0,17150.0,15450.0,800.0,0.0,25570.0,900.0,1350.0,54420.0,5200.0,552360.0
2025-01,0.0,2150.0,0.0,0.0,9550.0,7150.0,31250.0,66100.0,3250.0,71020.0,7800.0,4350.0,9650.0,9650.0,9620.0,2000.0,0.0,5900.0,0.0,0.0,29550.0,4800.0,273790.0
2025-02,0.0,11700.0,0.0,0.0,26200.0,10850.0,77720.0,144170.0,13600.0,118340.0,5500.0,4950.0,12440.0,20200.0,17500.0,3100.0,0.0,28130.0,0.0,3000.0,56450.0,3700.0,557550.0
2025-03,0.0,0.0,0.0,800.0,25120.0,12300.0,52190.0,167660.0,30000.0,114350.0,18650.0,1350.0,16850.0,36350.0,18150.0,450.0,0.0,12750.0,0.0,6850.0,53690.0,6150.0,573660.0
2025-04,0.0,900.0,0.0,0.0,26400.0,2150.0,31450.0,123120.0,26200.0,86820.0,6750.0,700.0,8850.0,25900.0,13020.0,2300.0,0.0,13750.0,1750.0,800.0,45820.0,5550.0,422230.0
2025-05,0.0,2250.0,550.0,450.0,45100.0,8050.0,52630.0,331910.0,81210.0,179220.0,33000.0,2700.0,35050.0,90340.0,48820.0,7900.0,0.0,13600.0,2550.0,6170.0,111120.0,12750.0,1065370.0
2025-06,0.0,500.0,0.0,0.0,84970.0,12950.0,39090.0,400160.0,66390.0,191530.0,40080.0,3850.0,48570.0,87270.0,38140.0,17000.0,0.0,48120.0,1000.0,8600.0,133900.0,11770.0,1233890.0
2025-07,0.0,2450.0,860.0,0.0,66050.0,7550.0,102820.0,420370.0,74440.0,255040.0,44120.0,11720.0,50490.0,92990.0,60220.0,5300.0,0.0,49690.0,3800.0,6470.0,158300.0,21500.0,1434180.0
2025-08,0.0,6350.0,0.0,0.0,129450.0,9250.0,104560.0,494840.0,91860.0,265660.0,76890.0,7540.0,45020.0,139390.0,72790.0,20400.0,2400.0,48700.0,4400.0,9100.0,126670.0,17350.0,1672620.0
2025-09,850.0,5750.0,0.0,0.0,53100.0,13850.0,50340.0,349830.0,54850.0,179500.0,25850.0,1350.0,47350.0,70500.0,52150.0,18100.0,0.0,32720.0,1500.0,4500.0,118000.0,13570.0,1093660.0
2025-10,1700.0,9700.0,0.0,0.0,36400.0,11600.0,63920.0,293250.0,55990.0,146770.0,15720.0,1950.0,32850.0,68790.0,30350.0,6250.0,0.0,31300.0,0.0,3700.0,84910.0,4200.0,899350.0
合計,3350.0,64220.0,1410.0,2200.0,540790.0,115800.0,716970.0,3074360.0,514990.0,1843060.0,292110.0,52910.0,330370.0,688200.0,401080.0,87350.0,2400.0,345480.0,16250.0,53590.0,1021800.0,110040.0,10278730.0

【決済カテゴリ別合計】
PayPay,3,074,360
VISA,1,843,060
交通系電子マネー,1,021,800
MasterCard,716,970
d払い,688,200
JCB,540,790
QUICPay,514,990
iD,401,080
アメリカン・エキスプレス,345,480
au PAY,330,370
WAON,292,110
MUFGカード,115,800
楽天Edy,110,040
nanaco,87,350
Alipay+,64,220
メルペイ,53,590
WeChat Pay,52,910
ダイナースクラブ,16,250
Alipay,3,350
その他クレジット,2,400
J-Coin Pay,2,200
DISCOVER,1,410

店舗合計,10,278,730


============================================================
■ ルスツ羊蹄ぶた by BRIQUE
============================================================

【月別×決済カテゴリ別クロス集計】
年月,Alipay,MasterCard,PayPay,QUICPay,d払い,iD,その他クレジット,その他電子マネー,交通系IC,交通系電子マネー,楽天Edy,月計
2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,1600.0,1500.0,70190.0,18950.0,30460.0,27600.0,718404.0,710194.0,4200.0,17850.0,5580.0,1606528.0
2025-07,0.0,0.0,52500.0,36380.0,16950.0,45600.0,727004.0,1001789.0,5450.0,16400.0,4500.0,1906573.0
2025-08,0.0,0.0,42840.0,21800.0,24150.0,58880.0,737252.0,963481.0,0.0,23630.0,12300.0,1884333.0
2025-09,0.0,0.0,46130.0,30400.0,23950.0,21630.0,528859.0,748150.0,1100.0,22650.0,1500.0,1424369.0
2025-10,0.0,0.0,73250.0,24000.0,63450.0,27130.0,549205.0,888332.0,2400.0,9300.0,5000.0,1642067.0
合計,1600.0,1500.0,284910.0,131530.0,158960.0,180840.0,3260724.0,4311946.0,13150.0,89830.0,28880.0,8463870.0

【決済カテゴリ別合計】
その他電子マネー,4,311,946
その他クレジット,3,260,724
PayPay,284,910
iD,180,840
d払い,158,960
QUICPay,131,530
交通系電子マネー,89,830
楽天Edy,28,880
交通系IC,13,150
Alipay,1,600
MasterCard,1,500

店舗合計,8,463,870


============================================================
■ 全店舗総合計: 410,078,261円
============================================================
