"店舗コード","店舗名","直営店/フランチャイズ","営業日","JCB(売上金額)","JCB(件数)","VISA(売上金額)","VISA(件数)","アメリカン・エキスプレス(売上金額)","アメリカン・エキスプレス(件数)","MasterCard(売上金額)","MasterCard(件数)","ダイナースクラブ(売上金額)","ダイナースクラブ(件数)","MUFGカード(売上金額)","MUFGカード(件数)","クレジットカード(売上金額)","クレジットカード(件数)","銀聯(売上金額)","銀聯(件数)","DISCOVER(売上金額)","DISCOVER(件数)","クレジット(売上金額)","クレジット(件数)","AMEX(売上金額)","AMEX(件数)","VIsa,MasterCard(売上金額)","VIsa,MasterCard(件数)","DinersClub(売上金額)","DinersClub(件数)","iD(売上金額)","iD(件数)",
001,ヌーベルプース大倉山 - REPOS,直営店,20250801,￥500,1,￥9400,5,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250802,￥43470,10,￥110270,22,￥1500,2,￥3700,4,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250803,￥151400,5,￥46700,16,￥78980,3,￥44680,11,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250804,￥82650,4,￥114460,5,￥13710,2,￥500,1,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250805,￥30440,5,￥85670,6,￥21340,1,￥2000,2,￥0,0,￥33660,1,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250806,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250807,￥69330,4,￥141450,6,￥1980,1,￥125380,3,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250808,￥77150,6,￥63750,4,￥66220,2,￥3200,3,￥0,0,￥40700,1,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250809,￥56960,4,￥193770,9,￥0,0,￥31790,1,￥0,0,￥31430,2,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
001,ヌーベルプース大倉山 - REPOS,直営店,20250810,￥11880,1,￥75890,7,￥0,0,￥0,0,￥0,0,￥16540,1,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0,￥0,0
